Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
fig|226186.12.peg.4183|BT_4116	-	PL1_2(114-305)	-	-	Y(1-22)	1
fig|226186.12.peg.4186|BT_4119	-	PL1_2(102-305)	-	-	N	1
fig|226186.12.peg.4190|BT_4123	-	GH28(84-489)	-	-	N	1
fig|226186.12.peg.4199|BT_4132	-	CBM32(258-386)	-	-	N	1
fig|226186.12.peg.4203|BT_4136	-	GH29(52-372)	-	-	Y(1-23)	1
fig|226186.12.peg.4211|BT_4145	-	GH106(20-914)	-	-	Y(1-21)	1
fig|226186.12.peg.4212|BT_4146	-	GH28(2-226)	-	-	N	1
fig|226186.12.peg.4216|BT_4149	-	GH28(83-341)	-	-	Y(1-26)	1
fig|226186.12.peg.4217|BT_4150	-	CE12(163-367)	-	-	Y(1-19)	1
fig|226186.12.peg.4218|BT_4151	-	GH2(21-699)	-	-	Y(1-19)	1
fig|226186.12.peg.4219|BT_4152	-	GH43_18(59-292)+GH42(333-707)	-	-	N	1
fig|226186.12.peg.4220|BT_4153	-	GH28(75-418)	-	-	Y(1-19)	1
fig|226186.12.peg.4221|BT_4154	-	CE4(34-160)	-	-	N	1
fig|226186.12.peg.4222|BT_4155	-	GH28(62-439)	-	-	N	1
fig|226186.12.peg.4223|BT_4156	-	GH2(43-724)	-	-	Y(1-28)	1
fig|226186.12.peg.4224|BT_4157	-	GH27(217-452)	-	-	N	1
fig|226186.12.peg.4227|BT_4160	-	GH35(44-400)	-	-	Y(1-21)	1
fig|226186.12.peg.4237|BT_4170	-	PL9(20-440)	-	-	Y(1-22)	1
fig|226186.12.peg.4239|BT_4172	-	PL26(239-1094)	-	-	Y(1-19)	1
fig|226186.12.peg.4240|BT_4173	-	CE12(66-285)+CE12(317-532)	-	-	Y(1-24)	1
fig|226186.12.peg.4241|BT_4174	-	GH105(61-354)	-	-	Y(1-25)	1
fig|226186.12.peg.4242|BT_4175	-	PL11_1(30-600)	-	-	Y(1-20)	1
fig|226186.12.peg.4243|BT_4176	-	GH105(97-432)	-	-	Y(1-20)	1
fig|226186.12.peg.4246|BT_4179	-	CE4(346-465)	-	-	N	1
fig|226186.12.peg.4247|BT_4180	-	CE6(91-183)	-	-	Y(1-25)	1
fig|226186.12.peg.4248|BT_4181	-	GH2(21-602)	-	-	Y(1-23)	1
fig|226186.12.peg.4251|BT_4183	-	PL9_1(20-423)	-	-	Y(1-21)	1
fig|226186.12.peg.4253|BT_4185	-	GH43_10(39-309)+CBM91(343-554)	-	-	Y(1-21)	1
fig|226186.12.peg.4255|BT_4187	-	GH28(85-482)	-	-	Y(1-29)	1
fig|226186.12.peg.4273|BT_4206	-	CE11(4-224)	-	-	N	1
fig|226186.12.peg.4312|BT_4241	-	GH2(58-961)	-	-	Y(1-24)	1
fig|226186.12.peg.4314|BT_4243	-	GH109(53-457)	-	-	Y(1-23)	1
fig|226186.12.peg.4322|BT_4251	-	GH110(27-582)	-	-	Y(1-24)	1
fig|226186.12.peg.4323|BT_4252	-	GH109(18-416)	-	-	N	1
fig|226186.12.peg.4354|BT_4280	-	GT4(191-334)	-	-	N	1
fig|226186.12.peg.4355|BT_4281	-	GT2(5-130)	-	-	N	1
fig|226186.12.peg.4356|BT_4282	-	GT4(186-343)	-	-	N	1
fig|226186.12.peg.4378|BT_4303	-	GH133(285-636)	-	-	N	1
fig|226186.12.peg.4379|BT_4304	-	GT4(240-385)	-	-	N	1
fig|226186.12.peg.437|BT_0438	-	GH89(64-723)	-	-	N	1
fig|226186.12.peg.4380|BT_4305	-	GH57(20-327)	-	-	N	1
fig|226186.12.peg.4382|BT_4307	-	GT5(1-193)	-	-	N	1
fig|226186.12.peg.43|BT_0044	-	GT2(8-166)	-	-	N	1
fig|226186.12.peg.4413|BT_4337	-	GH20(194-559)	-	-	N	1
fig|226186.12.peg.4436|BT_4359	-	GH89(73-737)	-	-	Y(1-40)	1
fig|226186.12.peg.445|BT_0445	-	CE2(149-351)	-	-	Y(1-21)	1
fig|226186.12.peg.4472|BT_4394	-	GH20(155-514)	-	-	Y(1-21)	1
fig|226186.12.peg.4474|BT_4395	-	GH84(1-265)	-	-	N	1
fig|226186.12.peg.447|BT_0447	-	CE20(103-362)	-	-	N	1
fig|226186.12.peg.4490|BT_4410	-	PL33(429-582)	-	-	Y(1-26)	1
fig|226186.12.peg.4528|BT_4448	-	GH109(38-189)	-	-	N	1
fig|226186.12.peg.4529|BT_4449	-	GH188(3-152)	-	-	N	1
fig|226186.12.peg.455|BT_0455	-	CBM93(24-172)+GH33(193-532)	-	-	Y(1-23)	1
fig|226186.12.peg.4569|BT_4487	-	GH23(97-233)	-	-	N	1
fig|226186.12.peg.456|BT_0456	-	GH20(140-412)	-	-	N	1
fig|226186.12.peg.457|BT_0457	-	CE20(301-581)	-	-	Y(1-21)	1
fig|226186.12.peg.458|BT_0458	-	GH2(24-780)	-	-	Y(1-26)	1
fig|226186.12.peg.459|BT_0459	-	GH20(154-509)	-	-	N	1
fig|226186.12.peg.460|BT_0460	-	GH20(151-498)	-	-	Y(1-29)	1
fig|226186.12.peg.461|BT_0461	-	GH2(26-770)	-	-	N	1
fig|226186.12.peg.4644|BT_4564	-	GT2(4-167)	-	-	N	1
fig|226186.12.peg.4661|BT_4581	-	GH97(15-704)	-	-	Y(1-25)	1
fig|226186.12.peg.4712|BT_4632	-	CBM32(309-436)	-	-	N	1
fig|226186.12.peg.4731|BT_4652	-	PL15_2(479-632)	-	-	N	1
fig|226186.12.peg.4738|BT_4657	-	PL12_2(404-534)	-	-	N	1
fig|226186.12.peg.4739|BT_4658	-	GH88(102-416)	-	-	Y(1-28)	1
fig|226186.12.peg.4743|BT_4662	-	PL12_2(429-566)	-	-	Y(1-20)	1
fig|226186.12.peg.4748|BT_4667	-	GH2(20-636)	-	-	Y(1-24)	1
fig|226186.12.peg.4749|BT_4668	-	GH53(46-331)	-	-	Y(1-23)	1
fig|226186.12.peg.4755|BT_4675	-	PL13(23-392)	-	-	Y(1-21)	1
fig|226186.12.peg.4761|BT_4681	-	GH20(145-488)	-	-	Y(1-19)	1
fig|226186.12.peg.4762|BT_4682	-	GH95(44-787)	-	-	Y(1-21)	1
fig|226186.12.peg.4765|BT_4684	-	GH2(39-607)	-	-	Y(1-26)	1
fig|226186.12.peg.4768|BT_4689	-	GH13_14(186-512)	-	-	N	1
fig|226186.12.peg.4769|BT_4690	-	GH13_5(30-370)	-	-	N	1
fig|226186.12.peg.4792|BT_4713	-	GH29(15-293)	-	-	N	1
fig|226186.12.peg.4793|BT_4714	-	GH3(143-369)	-	-	N	1
fig|226186.12.peg.479|BT_0479	-	GT2(5-150)	-	-	N	1
fig|226186.12.peg.47|BT_0049	-	GT101(54-287)	-	-	N	1
fig|226186.12.peg.48|BT_0050	-	GT2(7-167)	-	-	N	1
fig|226186.12.peg.49|BT_0051	-	GT2(4-180)	-	-	N	1
fig|226186.12.peg.507|BT_0506	-	GH20(153-509)	-	-	Y(1-27)	1
fig|226186.12.peg.50|BT_0052	-	GT129(209-333)	-	-	N	1
fig|226186.12.peg.51|BT_0053	-	GT4(206-356)	-	-	N	1
fig|226186.12.peg.53|BT_0055	-	GT4(170-323)	-	-	N	1
fig|226186.12.peg.588|BT_0587	-	CE1(439-681)	-	-	N	1
fig|226186.12.peg.610|BT_0608	-	GT4(215-356)	-	-	N	1
fig|226186.12.peg.611|BT_0609	-	GT94(104-305)	-	-	N	1
fig|226186.12.peg.62|BT_0065	-	GH27(521-819)	-	-	Y(1-27)	1
fig|226186.12.peg.689|BT_0675	-	CE9(5-265)	-	-	N	1
fig|226186.12.peg.690|BT_0676	-	CE9(5-378)	-	-	N	1
fig|226186.12.peg.697|BT_0683	-	GH97(13-666)	-	-	Y(1-29)	1
fig|226186.12.peg.758|BT_0743	-	GT51(56-244)	-	-	N	1
fig|226186.12.peg.773|BT_0757	-	GH2(27-596)	-	-	Y(1-27)	1
fig|226186.12.peg.788|BT_0771	-	GH13_8(194-514)	-	-	N	1
fig|226186.12.peg.790|BT_0773	-	GH13_38(35-400)	-	-	N	1
fig|226186.12.peg.877|BT_0865	-	CBM32(306-432)	-	-	N	1
fig|226186.12.peg.984|BT_0968	-	GT117(17-237)	-	-	N	1
fig|226186.12.peg.996|BT_0979	-	PL29(103-329)	-	-	Y(1-23)	1
