feature_id	location	type	function	aliases	protein_md5
fig|2005473.94.peg.689	NODE_6_length_118778_cov_105.074_33390-582	CDS	Rubrerythrin		f562458173d9dda157d30c0755be7f4b
fig|2005473.94.peg.690	NODE_6_length_118778_cov_105.074_33719+849	CDS	Ribosomal protein L11 methyltransferase		2aafa83a446f9c0ea3fdd7d9b0906d7e
fig|2005473.94.peg.691	NODE_6_length_118778_cov_105.074_34608+915	CDS	hypothetical protein		131d8720efe05dce0666a6c73fe62900
fig|2005473.94.peg.692	NODE_6_length_118778_cov_105.074_35515+1338	CDS	ABC transporter, permease protein		7a862efc58479d74c8a35e192eb8e279
fig|2005473.94.peg.693	NODE_6_length_118778_cov_105.074_37006+1497	CDS	2-isopropylmalate synthase (EC 2.3.3.13)		11f6ead4bb4cd38a82512a1d9c379837
fig|2005473.94.peg.694	NODE_6_length_118778_cov_105.074_38520+1395	CDS	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33)		444823887a26e12a657eb8c2cf883709
fig|2005473.94.peg.695	NODE_6_length_118778_cov_105.074_39922+597	CDS	3-isopropylmalate dehydratase small subunit (EC 4.2.1.33)		fad4c85660ad9c41f0ee55c33e4c65f7
fig|2005473.94.peg.696	NODE_6_length_118778_cov_105.074_40539+1044	CDS	3-isopropylmalate dehydrogenase (EC 1.1.1.85)		a3ac7438e8b9adb1d9d41a966e2d2469
fig|2005473.94.peg.697	NODE_6_length_118778_cov_105.074_41718+666	CDS	hypothetical protein		f7b1259bd04702ece210bb44692d30f6
fig|2005473.94.peg.698	NODE_6_length_118778_cov_105.074_43321-924	CDS	hypothetical protein		95ad067b0766243c41dce47fbd0a731d
fig|2005473.94.peg.699	NODE_6_length_118778_cov_105.074_43361+1146	CDS	hypothetical protein		6637b17cf4a3f816ec26584fd140ee26
fig|2005473.94.peg.700	NODE_6_length_118778_cov_105.074_45327-825	CDS	hypothetical protein		a2414bd552c82bcab28e8d1be43aa0ff
fig|2005473.94.peg.701	NODE_6_length_118778_cov_105.074_46445-1095	CDS	hypothetical protein		0a9b7056356121f63c4f8ba3c0332765
fig|2005473.94.peg.702	NODE_6_length_118778_cov_105.074_48469-1995	CDS	hypothetical protein		76fdc3bbf61910d1eeba106c7f80b333
fig|2005473.94.peg.703	NODE_6_length_118778_cov_105.074_49786-1254	CDS	Ribosome LSU-associated GTP-binding protein HflX		3dbdd61f86d3428f86f9964831977c9b
fig|2005473.94.peg.704	NODE_6_length_118778_cov_105.074_51410-1611	CDS	Carboxy-terminal processing protease		13295ca0de9326b3e978f89879142319
fig|2005473.94.peg.705	NODE_6_length_118778_cov_105.074_52010-495	CDS	Phosphopantetheine adenylyltransferase (EC 2.7.7.3)		f6d7c829333a6f457ba66dee84360ab3
fig|2005473.94.peg.706	NODE_6_length_118778_cov_105.074_53964-1974	CDS	DNA topoisomerase IV subunit B (EC 5.99.1.3)		38ca647ed193498995872d91b0d451fa
fig|2005473.94.peg.707	NODE_6_length_118778_cov_105.074_54097+486	CDS	hypothetical protein		25d3cc07112500629de18780b7cf018d
fig|2005473.94.peg.708	NODE_6_length_118778_cov_105.074_56074-1413	CDS	RNA methyltransferase, TrmA family		37b54ee9d7067566449b306df7da17bc
fig|2005473.94.peg.709	NODE_6_length_118778_cov_105.074_56238+1338	CDS	Na+/H+ antiporter NhaD type		dbd442451fb255d7b7f30aaa2319190f
fig|2005473.94.peg.710	NODE_6_length_118778_cov_105.074_57773+447	CDS	hypothetical protein		c9a0b388dc9cbabac99157d5c44fe94d
fig|2005473.94.peg.711	NODE_6_length_118778_cov_105.074_58791-477	CDS	Cytidine deaminase (EC 3.5.4.5)		e4da507b182f40878522fc4e3b0e6f50
fig|2005473.94.peg.712	NODE_6_length_118778_cov_105.074_58929+1719	CDS	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase (EC 2.2.1.9)		7d9ac18d6b726d52ebea75b274084a94
fig|2005473.94.peg.713	NODE_6_length_118778_cov_105.074_60800+321	CDS	hypothetical protein		96605bc2a73a758cc6afc7b0c0212c5f
fig|2005473.94.peg.714	NODE_6_length_118778_cov_105.074_61391-105	CDS	hypothetical protein		a5994f6494c0967c38069db50d8d6f10
fig|2005473.94.peg.715	NODE_6_length_118778_cov_105.074_61535+2076	CDS	hypothetical protein		471448e0c96243976cf643d92d104a84
fig|2005473.94.peg.716	NODE_6_length_118778_cov_105.074_65093-1470	CDS	Rod shape-determining protein RodA		eed8e1ec7208d50ad16b27862638f27d
fig|2005473.94.peg.717	NODE_6_length_118778_cov_105.074_66939-1866	CDS	Peptidoglycan D,D-transpeptidase MrdA (EC 3.4.16.4)		b462354d11fc0933367c3ca128182137
fig|2005473.94.peg.718	NODE_6_length_118778_cov_105.074_67462-510	CDS	hypothetical protein		10917c6cb9f643d07d173c1e52f4307e
fig|2005473.94.peg.719	NODE_6_length_118778_cov_105.074_68407-861	CDS	Rod shape-determining protein MreC		d435b396636a45d8c4ae0418c2490844
fig|2005473.94.peg.720	NODE_6_length_118778_cov_105.074_69582-1020	CDS	Rod shape-determining protein MreB		3bb451bbffe5f2d97513fb7930009449
fig|2005473.94.peg.721	NODE_6_length_118778_cov_105.074_71178-1527	CDS	IMP cyclohydrolase (EC 3.5.4.10) / Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)		445ef211f9a76f68ea01807b70543bdf
fig|2005473.94.peg.722	NODE_6_length_118778_cov_105.074_71277+117	CDS	hypothetical protein		4057400a8ae6f89e871dd89c23ac362d
fig|2005473.94.peg.723	NODE_6_length_118778_cov_105.074_71647-258	CDS	hypothetical protein		6ab6c26d7259482c54a94388cd026260
fig|2005473.94.peg.724	NODE_6_length_118778_cov_105.074_71665+2232	CDS	beta-glucosidase (EC 3.2.1.21)		828789f9d6c813cddd59b4977e2a79c9
fig|2005473.94.peg.725	NODE_6_length_118778_cov_105.074_73920+1221	CDS	hypothetical protein		275b72d08e4b3c11034605d248eb4356
fig|2005473.94.peg.726	NODE_6_length_118778_cov_105.074_75380+165	CDS	hypothetical protein		bd1cf59e8204552f2d7e1d69a8233630
fig|2005473.94.peg.727	NODE_6_length_118778_cov_105.074_75551+1359	CDS	hypothetical protein		c918a7ae40bd8e44213fd5b2eeb00b9c
fig|2005473.94.peg.728	NODE_6_length_118778_cov_105.074_76915+153	CDS	hypothetical protein		828cfe6b37ab5df1c64f87f74d491954
fig|2005473.94.peg.729	NODE_6_length_118778_cov_105.074_77125+810	CDS	Nucleoside triphosphate pyrophosphohydrolase MazG (EC 3.6.1.8)		04dfe2a9bfda981c9054ad6728ad93d0
fig|2005473.94.peg.730	NODE_6_length_118778_cov_105.074_77931+420	CDS	hypothetical protein		9eeecf08aad41e73cab1664bc531f66d
fig|2005473.94.peg.731	NODE_6_length_118778_cov_105.074_78347+2097	CDS	DNA topoisomerase III (EC 5.99.1.2)		36f6959c43cb9edb49ffc59200b15b7a
fig|2005473.94.peg.732	NODE_6_length_118778_cov_105.074_80506+507	CDS	Isopentenyl-diphosphate Delta-isomerase (EC 5.3.3.2)		3e962fded5d01b5dd6116f1afd491c30
fig|2005473.94.peg.733	NODE_6_length_118778_cov_105.074_81015+228	CDS	hypothetical protein		d85c855214529efe885952851e099b3e
fig|2005473.94.rna.23	NODE_6_length_118778_cov_105.074_81434+91	rna	tRNA-Ser-GGA		
fig|2005473.94.rna.24	NODE_6_length_118778_cov_105.074_81550+77	rna	tRNA-Met-CAT		
fig|2005473.94.peg.734	NODE_6_length_118778_cov_105.074_82440-372	CDS	hypothetical protein		7f817f8c81cd3f0615a8ab9ca6ccf0b4
fig|2005473.94.peg.735	NODE_6_length_118778_cov_105.074_82929-240	CDS	hypothetical protein		3a4a937f1af6b4e29344b29fbb9a18d8
fig|2005473.94.peg.736	NODE_6_length_118778_cov_105.074_84057-1110	CDS	hypothetical protein		99851015177010dcc6bd5af31310f132
fig|2005473.94.peg.737	NODE_6_length_118778_cov_105.074_85237-1098	CDS	hypothetical protein		5aaebe09eb95602aacb9b1623dd3f532
fig|2005473.94.peg.738	NODE_6_length_118778_cov_105.074_85578-345	CDS	hypothetical protein		2f4620f1036d9311f5ec84416535d850
fig|2005473.94.peg.739	NODE_6_length_118778_cov_105.074_86602-933	CDS	hypothetical protein		f9258d36d8e7aabf63f827624e5044e3
fig|2005473.94.peg.740	NODE_6_length_118778_cov_105.074_87957-1338	CDS	hypothetical protein		44f754024b973801596bfa1474dc4c93
fig|2005473.94.peg.741	NODE_6_length_118778_cov_105.074_89340-792	CDS	hypothetical protein		0e52e44c2c63a20730f8f68959ced780
fig|2005473.94.peg.742	NODE_6_length_118778_cov_105.074_90029-681	CDS	Two-component transcriptional response regulator, OmpR family		cbcd79909efb611f5eacb3d7777abcfc
fig|2005473.94.peg.743	NODE_6_length_118778_cov_105.074_91437-1419	CDS	hypothetical protein		0590e02a2d332c60b4601cdd77f2fa09
fig|2005473.94.peg.744	NODE_6_length_118778_cov_105.074_91590+1536	CDS	hypothetical protein		1d9ffde1ae6f018dac97224da2f4848a
fig|2005473.94.peg.745	NODE_6_length_118778_cov_105.074_93088+540	CDS	hypothetical protein		d8d89d2701ce232bef9b47ef2e32e9f2
fig|2005473.94.peg.746	NODE_6_length_118778_cov_105.074_93730+126	CDS	hypothetical protein		8fc8fa8b5307eb21c1de88cc048d5116
fig|2005473.94.peg.747	NODE_6_length_118778_cov_105.074_94659-744	CDS	hypothetical protein		96312719def2cafb6ac621120769f2b2
fig|2005473.94.peg.748	NODE_6_length_118778_cov_105.074_95618-957	CDS	Mobilization protein BmgA		69e4d1fc30842ec950cfadd5bf449f67
fig|2005473.94.peg.749	NODE_6_length_118778_cov_105.074_95985-387	CDS	hypothetical protein		69e90d387dfff594a6092e992b349c59
fig|2005473.94.peg.750	NODE_6_length_118778_cov_105.074_96648-480	CDS	hypothetical protein		4ace9640129ce17abf406f42201ecd78
fig|2005473.94.peg.751	NODE_6_length_118778_cov_105.074_97522-888	CDS	DNA primase, TraP-type		b89bc7f8f473cf1e9f0c23ec5d5e07ec
fig|2005473.94.peg.752	NODE_6_length_118778_cov_105.074_98652-1044	CDS	FIG00898246: hypothetical protein		010a875c6c49b7d7b3e3a1b9420625c9
fig|2005473.94.peg.753	NODE_6_length_118778_cov_105.074_98978-330	CDS	hypothetical protein		af38626c58d707a4fa958e2f4488f628
fig|2005473.94.peg.754	NODE_6_length_118778_cov_105.074_100344-1128	CDS	hypothetical protein		5e30ad0ff639a3412c0c3b107c27a2a2
fig|2005473.94.peg.755	NODE_6_length_118778_cov_105.074_100606+444	CDS	hypothetical protein		4f9a54338db515b2893b980010d04d28
fig|2005473.94.peg.756	NODE_6_length_118778_cov_105.074_101046+819	CDS	hypothetical protein		4a20d029e87da2add802c2a994e5de1f
fig|2005473.94.peg.757	NODE_6_length_118778_cov_105.074_103416-1353	CDS	hypothetical protein		46c9f56a8c214d7ed978ceffb472d854
fig|2005473.94.peg.758	NODE_6_length_118778_cov_105.074_103942+990	CDS	hypothetical protein		ed6590e857201a4464af17589be3b2a6
fig|2005473.94.peg.759	NODE_6_length_118778_cov_105.074_105328+330	CDS	hypothetical protein		c1f386e5d8a76b2f667899ce7b87d060
fig|2005473.94.peg.760	NODE_6_length_118778_cov_105.074_105638+1380	CDS	hypothetical protein		f88d88b0bcb260678dbe8b22e85bfbae
fig|2005473.94.peg.761	NODE_6_length_118778_cov_105.074_107103+1083	CDS	hypothetical protein		df23e993d4c96e2baffa3f85963d492e
fig|2005473.94.peg.762	NODE_6_length_118778_cov_105.074_108182+516	CDS	hypothetical protein		de0d7d436f20ab8d46d5426f20fb7179
fig|2005473.94.peg.763	NODE_6_length_118778_cov_105.074_108874+396	CDS	hypothetical protein		cefa7410ef2614508d722150ba099dd6
fig|2005473.94.peg.764	NODE_6_length_118778_cov_105.074_109250+957	CDS	hypothetical protein		23b193eaac225c38a8441a1c863b16fd
fig|2005473.94.peg.765	NODE_6_length_118778_cov_105.074_110209+753	CDS	hypothetical protein		0c3479f35034def55f9e69909d5174c7
fig|2005473.94.peg.766	NODE_6_length_118778_cov_105.074_112160-1011	CDS	hypothetical protein		f705884976a2f26e76c05afd9c62d9bf
fig|2005473.94.peg.767	NODE_6_length_118778_cov_105.074_112423-222	CDS	hypothetical protein		722e029d9164de89a6a6e1b35a429b64
fig|2005473.94.peg.768	NODE_6_length_118778_cov_105.074_113160-654	CDS	hypothetical protein		fc7ea1a2a1d6e8a00933224df67e618a
fig|2005473.94.peg.769	NODE_6_length_118778_cov_105.074_114038-882	CDS	hypothetical protein		0e2e4750095ae81422737bae0baa09ce
fig|2005473.94.peg.770	NODE_6_length_118778_cov_105.074_115104-1074	CDS	hypothetical protein		ff7eacc4389d476fcd6f4d63cf4a80aa
fig|2005473.94.peg.771	NODE_6_length_118778_cov_105.074_116415-1098	CDS	hypothetical protein		e9dd599cc2b1e23217f1d58176addbed
fig|2005473.94.peg.772	NODE_6_length_118778_cov_105.074_117851-1350	CDS	Integrase IntN1		dc207985146358a646d723e7d9b7d668
fig|2005473.94.peg.773	NODE_6_length_118778_cov_105.074_118516-114	CDS	hypothetical protein		8bd8288f85f0614dbaa6ed2e4a4df1e9
fig|2005473.94.peg.774	NODE_7_length_107261_cov_110.75_143+396	CDS	hypothetical protein		b8ffdf99d07e129ae74f79604462b66c
fig|2005473.94.peg.775	NODE_7_length_107261_cov_110.75_611+558	CDS	hypothetical protein		5b60a2476df86fa6c98e9f3d94e68201
fig|2005473.94.peg.776	NODE_7_length_107261_cov_110.75_1192+624	CDS	hypothetical protein		61c8684b8badb069bfdf08647a65ece8
fig|2005473.94.peg.777	NODE_7_length_107261_cov_110.75_2482-570	CDS	Dephospho-CoA kinase (EC 2.7.1.24)		98ede95c33d9a833b604712f474ba8ff
fig|2005473.94.peg.778	NODE_7_length_107261_cov_110.75_3573-996	CDS	hypothetical protein		a632171d164701476cd1d530bb666a3d
fig|2005473.94.peg.779	NODE_7_length_107261_cov_110.75_4044-402	CDS	Protein translocase subunit YajC		1666dbf5d0bf7bfb04d33cfc89e04eaf
fig|2005473.94.peg.780	NODE_7_length_107261_cov_110.75_5572-1446	CDS	Transcription termination protein NusB		f9e842142dfa14107d0f5a459377eb56
fig|2005473.94.peg.781	NODE_7_length_107261_cov_110.75_8632-2802	CDS	Excinuclease ABC subunit A paralog in greater Bacteroides group		ef6422e8e9e49782a29b0ec2f5babd93
fig|2005473.94.peg.782	NODE_7_length_107261_cov_110.75_9202+1707	CDS	hypothetical protein		4fa6a3a1cc5df3a324f910af78f5c5ca
fig|2005473.94.peg.783	NODE_7_length_107261_cov_110.75_11641-744	CDS	hypothetical protein		8bcbf8f58c01e9aefd0f28f304f29454
fig|2005473.94.peg.784	NODE_7_length_107261_cov_110.75_11740+660	CDS	All7165 protein		eaa6dd633295869377218970856e002c
fig|2005473.94.peg.785	NODE_7_length_107261_cov_110.75_14796-2319	CDS	hypothetical protein		60f94276dc26516b5e10a1450b2fcd81
fig|2005473.94.peg.786	NODE_7_length_107261_cov_110.75_15466-573	CDS	hypothetical protein		994e38b6f27bfae022a94061f662b9f4
fig|2005473.94.peg.787	NODE_7_length_107261_cov_110.75_15550+144	CDS	hypothetical protein		db17b72d45eaff7e268760812692b6b0
fig|2005473.94.peg.788	NODE_7_length_107261_cov_110.75_15749+630	CDS	Multimeric flavodoxin WrbA family protein		5d1d7868798f342a61f61d74c080bf75
fig|2005473.94.peg.789	NODE_7_length_107261_cov_110.75_16479+1008	CDS	hypothetical protein		9774b166c2ca753187c2049934eba3eb
fig|2005473.94.peg.790	NODE_7_length_107261_cov_110.75_17555+537	CDS	Nitroreductase family protein		bd0c2c87fcbdd345b4bbf5d0f6cb7a43
fig|2005473.94.peg.791	NODE_7_length_107261_cov_110.75_18052+816	CDS	Ketopantoate reductase PanG (EC 1.1.1.169)		03d277be88231c1dc6ec3f8be440d869
fig|2005473.94.peg.792	NODE_7_length_107261_cov_110.75_18864+525	CDS	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (EC 3.1.3.45)		cbeb961ade961419bf7db1452d12ae37
fig|2005473.94.peg.793	NODE_7_length_107261_cov_110.75_19470+2562	CDS	hypothetical protein		036faece3062da0e5f3f59ac8cdb778d
fig|2005473.94.peg.794	NODE_7_length_107261_cov_110.75_22061+612	CDS	Septum formation protein Maf		a867d3e4248c683950f0075babc0ff57
fig|2005473.94.peg.795	NODE_7_length_107261_cov_110.75_25277-2469	CDS	beta-galactosidase (EC 3.2.1.23)		24825f093c04dbe0d033049bacfec469
fig|2005473.94.peg.796	NODE_7_length_107261_cov_110.75_27783-2460	CDS	beta-glucosidase (EC 3.2.1.21)		67a6b219fa414ed5bc155d6357903752
fig|2005473.94.peg.797	NODE_7_length_107261_cov_110.75_30766-2973	CDS	beta-glucosidase (EC 3.2.1.21)		bebfe6d9137e88b5c641e047a2d2f36c
fig|2005473.94.peg.798	NODE_7_length_107261_cov_110.75_32630-1809	CDS	beta-galactosidase (EC 3.2.1.23)		107d525bab019ee8714a464e6b954ae5
fig|2005473.94.peg.799	NODE_7_length_107261_cov_110.75_34727-2067	CDS	alpha-galactosidase (EC 3.2.1.22)		4dd7d414cb667c79e213374d0d4eccfc
fig|2005473.94.peg.800	NODE_7_length_107261_cov_110.75_36668-1875	CDS	hypothetical protein		d75c24394f3433dd790687a1b946f803
fig|2005473.94.peg.801	NODE_7_length_107261_cov_110.75_38228-1533	CDS	hypothetical protein		ee9e8f83ceb0facdd04ec4c104ed8453
fig|2005473.94.peg.802	NODE_7_length_107261_cov_110.75_39332-960	CDS	hypothetical protein		b3c4994badb854240d36e7c343c3d4cd
fig|2005473.94.peg.803	NODE_7_length_107261_cov_110.75_40017-537	CDS	hypothetical protein		daa2efa9f4df07dfc25e91c2e416d554
fig|2005473.94.peg.804	NODE_7_length_107261_cov_110.75_44443-4218	CDS	hypothetical protein		112863892f9f85491d7ef9994adf9415
fig|2005473.94.peg.805	NODE_7_length_107261_cov_110.75_44639+1401	CDS	Sodium:alanine symporter family protein		af77385b5e2494f0bb70a2f3af837815
fig|2005473.94.peg.806	NODE_7_length_107261_cov_110.75_47355-876	CDS	YpfJ protein, zinc metalloprotease superfamily		a2d1cf0624edeaa841775bf8233d5f18
fig|2005473.94.peg.807	NODE_7_length_107261_cov_110.75_47436+408	CDS	hypothetical protein		3cd731f9493824d006e9a305d42fa9f7
fig|2005473.94.peg.808	NODE_7_length_107261_cov_110.75_47978+528	CDS	Low molecular weight protein tyrosine phosphatase (EC 3.1.3.48)		86f116690bc819906467a1ce6f98b521
fig|2005473.94.peg.809	NODE_7_length_107261_cov_110.75_48570+1377	CDS	Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps		e2e497018ea7f82c1287fccd977b2908
fig|2005473.94.peg.810	NODE_7_length_107261_cov_110.75_50042+426	CDS	hypothetical protein		439d875b52431d4d120a3e65855aad06
fig|2005473.94.peg.811	NODE_7_length_107261_cov_110.75_52388-1806	CDS	Chloride channel protein		7ce15e7e6ff97070a25a67ba455446f6
fig|2005473.94.peg.812	NODE_7_length_107261_cov_110.75_53777-1359	CDS	FIG071646: Sugar transferase		a0a2a82bdb9d2ce92111092c67c5dc77
fig|2005473.94.peg.813	NODE_7_length_107261_cov_110.75_54352-570	CDS	Threonylcarbamoyl-AMP synthase (EC 2.7.7.87)		3537b114982f5e9cc05e78c41b972f09
fig|2005473.94.peg.814	NODE_7_length_107261_cov_110.75_54730-120	CDS	hypothetical protein		1b6eb11180404a719c67155d2ff42efd
fig|2005473.94.peg.815	NODE_7_length_107261_cov_110.75_55840-984	CDS	Cobalt-zinc-cadmium resistance protein		993614534bf26e317bb77bf8cc7f02a9
fig|2005473.94.peg.816	NODE_7_length_107261_cov_110.75_55924+1152	CDS	hypothetical protein		7b5b46ca54530c9532d090967be27c38
fig|2005473.94.peg.817	NODE_7_length_107261_cov_110.75_58315-1197	CDS	D-alanine--D-alanine ligase (EC 6.3.2.4)		d82e9811ff0ff191f02602dfc9c87a5d
fig|2005473.94.peg.818	NODE_7_length_107261_cov_110.75_59934-1608	CDS	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10)		5b5294833796cf0f2cb0db80ea88edf3
fig|2005473.94.peg.819	NODE_7_length_107261_cov_110.75_60710-780	CDS	hypothetical protein		5ec9ecd00274f3a1ba44a27c40b0e098
fig|2005473.94.peg.820	NODE_7_length_107261_cov_110.75_60797+186	CDS	hypothetical protein		d95f26335de88ca11b7449da7d01babd
fig|2005473.94.peg.821	NODE_7_length_107261_cov_110.75_61164-177	CDS	Uncharacterized protein CHU_1311		bba11b1e20c2ea94b681edfa1363133a
fig|2005473.94.peg.822	NODE_7_length_107261_cov_110.75_63285-1962	CDS	hypothetical protein		97b6feadd3085ae8a7e66ac971756a2b
fig|2005473.94.peg.823	NODE_7_length_107261_cov_110.75_64884-1581	CDS	NAD(FAD)-utilizing dehydrogenase, sll0175 homolog		d801c126147e44d1f99fb67b9f4b1b26
fig|2005473.94.peg.824	NODE_7_length_107261_cov_110.75_66325-1428	CDS	Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps		71a9c625207bed45f2d14428aa490f85
fig|2005473.94.peg.825	NODE_7_length_107261_cov_110.75_67007+2679	CDS	hypothetical protein		de8ea7a8e441ea890331e0507365fbe6
fig|2005473.94.peg.826	NODE_7_length_107261_cov_110.75_69772+1137	CDS	hypothetical protein		7a8260e3592f006458a2fa759c4cfae9
fig|2005473.94.peg.827	NODE_7_length_107261_cov_110.75_71185+1215	CDS	hypothetical protein		f3ebc508e7532fb8b15ee2e5c6ec6132
fig|2005473.94.peg.828	NODE_7_length_107261_cov_110.75_72421+588	CDS	hypothetical protein		45165a5c2e61dcf392205420968e6474
fig|2005473.94.peg.829	NODE_7_length_107261_cov_110.75_73099+585	CDS	hypothetical protein		e3b22b0bedb8166698134ec384fe9374
fig|2005473.94.peg.830	NODE_7_length_107261_cov_110.75_73763+2019	CDS	DNA mismatch repair protein MutL		8b4f012fd518499f93bbb31779036b8a
fig|2005473.94.peg.831	NODE_7_length_107261_cov_110.75_77061-1182	CDS	Chaperone protein DnaJ		c06c3e3c1e9d4775e3924c9d3d31006b
fig|2005473.94.peg.832	NODE_7_length_107261_cov_110.75_77695-615	CDS	Heat shock protein GrpE		57d1de83ddadf6152beb7e748c8d7b31
fig|2005473.94.peg.833	NODE_7_length_107261_cov_110.75_78643-837	CDS	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (EC 2.7.1.148)		98487cdc13e3176dc33f28c4ae687faf
fig|2005473.94.peg.834	NODE_7_length_107261_cov_110.75_79217-558	CDS	hypothetical protein		6a9392d11dedef5834bb9337145ba676
fig|2005473.94.peg.835	NODE_7_length_107261_cov_110.75_79546+2283	CDS	hypothetical protein		65eb4fe3f68bd8f7560969cc54ceb7ea
fig|2005473.94.peg.836	NODE_7_length_107261_cov_110.75_81984+1779	CDS	Signal peptide peptidase SppA (protease 4)		aeec5b4d8d66eb29881c095a51fb1f6b
fig|2005473.94.peg.837	NODE_7_length_107261_cov_110.75_83799+1125	CDS	Tetraacyldisaccharide 4'-kinase (EC 2.7.1.130)		eb0b5959525fdd2a3143e9009ae15882
fig|2005473.94.peg.838	NODE_7_length_107261_cov_110.75_85005+816	CDS	Purine nucleoside phosphorylase (EC 2.4.2.1)		10b3dc1de0ec0ee1cd905c6599dc6442
fig|2005473.94.peg.839	NODE_7_length_107261_cov_110.75_85915+1089	CDS	Thiamine-monophosphate kinase (EC 2.7.4.16)		61e31bc225e757bf6ba135658068389c
fig|2005473.94.peg.840	NODE_7_length_107261_cov_110.75_87019+645	CDS	hypothetical protein		7dae1ecb3abce8fe41f6d631106b53f7
fig|2005473.94.peg.841	NODE_7_length_107261_cov_110.75_87660+1311	CDS	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)		d393a79121a750f51d24e635759109dd
fig|2005473.94.peg.842	NODE_7_length_107261_cov_110.75_88997+540	CDS	hypothetical protein		fc3dafae4623f680ed1d94814910147f
fig|2005473.94.peg.843	NODE_7_length_107261_cov_110.75_89654+1029	CDS	3'-to-5' oligoribonuclease A, Bacillus type		430ee66610ac29d60c8b1637c212cc0e
fig|2005473.94.peg.844	NODE_7_length_107261_cov_110.75_90713+576	CDS	hypothetical protein		b517d4ebb71f1167fbc136c803dd0ce3
fig|2005473.94.peg.845	NODE_7_length_107261_cov_110.75_91341+1386	CDS	Phosphomannomutase (EC 5.4.2.8) / Phosphoglucosamine mutase (EC 5.4.2.10)		a4007d70e13727adbd12cbedc2560380
fig|2005473.94.peg.846	NODE_7_length_107261_cov_110.75_92749+588	CDS	hypothetical protein		a22b787ad7d40d120ff26fe06238fec0
fig|2005473.94.peg.847	NODE_7_length_107261_cov_110.75_94719-1359	CDS	tRNA(Ile)-lysidine synthetase (EC 6.3.4.19)		4ec0b20fd5eb9c473c1a2d1bb6ede937
fig|2005473.94.peg.848	NODE_7_length_107261_cov_110.75_94795+2169	CDS	Dipeptidyl carboxypeptidase Dcp (EC 3.4.15.5)		a72b5de7cfc598a52d698322c1d33b75
fig|2005473.94.peg.849	NODE_7_length_107261_cov_110.75_96972+1443	CDS	DNA recombination protein RmuC		ede2d3e398b60731a160361dce04836c
fig|2005473.94.peg.850	NODE_7_length_107261_cov_110.75_98445+624	CDS	16S rRNA (guanine(527)-N(7))-methyltransferase (EC 2.1.1.170)		52cd03726764d13c1d558efc0228f516
fig|2005473.94.peg.851	NODE_7_length_107261_cov_110.75_99077+648	CDS	MBL-fold metallo-hydrolase superfamily		ea9d7838b157f8a3563a888c35572a8c
fig|2005473.94.peg.852	NODE_7_length_107261_cov_110.75_99815+837	CDS	Phosphatidate cytidylyltransferase (EC 2.7.7.41)		be4cd2c1c255e410d42d47805f4f79ba
fig|2005473.94.peg.853	NODE_7_length_107261_cov_110.75_100678+1167	CDS	Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1)		82a3641b2659b593fb31355c6d43fbd3
fig|2005473.94.peg.854	NODE_7_length_107261_cov_110.75_101865+1389	CDS	hypothetical protein		b3fc4c2377254c99503d19cd9ebeefed
fig|2005473.94.peg.855	NODE_7_length_107261_cov_110.75_103311+552	CDS	hypothetical protein		f41450a672c4b3b677c1dde603b4557f
fig|2005473.94.peg.856	NODE_7_length_107261_cov_110.75_103893+975	CDS	hypothetical protein		e2541969997582c3df99f07886b4b80e
fig|2005473.94.peg.857	NODE_7_length_107261_cov_110.75_104871+438	CDS	Sulfur acceptor protein => iron-sulfur cluster assembly SufE		075de611987fa4e0bbff996232ba1d40
fig|2005473.94.peg.858	NODE_7_length_107261_cov_110.75_105363+1674	CDS	Di-tripeptide/cation symporter		0de7f8523261e7fed9df2dbf141eb9e4
fig|2005473.94.peg.859	NODE_7_length_107261_cov_110.75_107103+114	CDS	hypothetical protein		1ce24dbacb75e1ed51c34e9ccc519d6d
fig|2005473.94.peg.860	NODE_8_length_92699_cov_112.944_379-183	CDS	hypothetical protein		7c15d187494dac6c23987b6b14f1bcf4
fig|2005473.94.peg.861	NODE_8_length_92699_cov_112.944_396+876	CDS	Integrase/recombinase, RitB		c86632b2ef5b3cc6b608c09e270d1252
fig|2005473.94.peg.862	NODE_8_length_92699_cov_112.944_1255+1047	CDS	Integrase/recombinase, RitC		92c77371438b74dc330ada9e32d3df04
fig|2005473.94.peg.863	NODE_8_length_92699_cov_112.944_2416+465	CDS	DNA primase, TraP-type		11b013c9117a2b717db980d2b4d366a7
fig|2005473.94.peg.864	NODE_8_length_92699_cov_112.944_3087+1404	CDS	Mobilization protein BmpH		80d599c9c8f56c59a5d014e013ba2929
