feature_id	location	type	function	aliases	protein_md5
fig|2005473.97.peg.555	NODE_5_length_119291_cov_35.8846_14165+678	CDS	hypothetical protein		47ef2f38329a0ad63285d18217c12579
fig|2005473.97.peg.556	NODE_5_length_119291_cov_35.8846_14910+963	CDS	Modification methylase MjaIII (EC 2.1.1.72)		ab20670cb99f166f83a6802273ab579e
fig|2005473.97.peg.557	NODE_5_length_119291_cov_35.8846_15889+801	CDS	Type II restriction enzyme MjaIII (EC 3.1.21.4)		ffc7c164664afc7af48a67dcfe25b42e
fig|2005473.97.peg.558	NODE_5_length_119291_cov_35.8846_16694+774	CDS	Mu-like prophage protein gp29		ef5758f6b5d03563a6ebad45635c2bc1
fig|2005473.97.peg.559	NODE_5_length_119291_cov_35.8846_17464+837	CDS	DNA modification methyltransferase (EC 2.1.1.-)		85e8e3258f011af46dc2fb5f476c54fc
fig|2005473.97.peg.560	NODE_5_length_119291_cov_35.8846_18377+1017	CDS	Aminopeptidase Y (Arg, Lys, Leu preference) (EC 3.4.11.15)		bfc54de68f4d51a2220a00a427e8fea4
fig|2005473.97.peg.561	NODE_5_length_119291_cov_35.8846_19437+438	CDS	Sulfur acceptor protein => iron-sulfur cluster assembly SufE		19035da1e377393e8fb1fd3a63238a50
fig|2005473.97.peg.562	NODE_5_length_119291_cov_35.8846_19918+1500	CDS	Di-tripeptide/cation symporter		b7929b432aff0a14bdad64ef817e1f58
fig|2005473.97.peg.563	NODE_5_length_119291_cov_35.8846_21655+510	CDS	hypothetical protein		f03c0e0a4fa7513e30b52a94dcf5a352
fig|2005473.97.peg.564	NODE_5_length_119291_cov_35.8846_22171+489	CDS	hypothetical protein		50dfd3b137e9ebbc6c114290fc312911
fig|2005473.97.peg.565	NODE_5_length_119291_cov_35.8846_22703+372	CDS	hypothetical protein		338940a35cb03202cad9f3d09633133c
fig|2005473.97.peg.566	NODE_5_length_119291_cov_35.8846_23607-528	CDS	tRNA/rRNA methyltransferase		c57a57668093f3fbbae6098406ad432f
fig|2005473.97.peg.567	NODE_5_length_119291_cov_35.8846_23735+375	CDS	Ribosome-binding factor A		aa3765e8a78f35b5bad69cf57f8a9107
fig|2005473.97.peg.568	NODE_5_length_119291_cov_35.8846_24257+1029	CDS	Holliday junction ATP-dependent DNA helicase RuvB (EC 3.6.4.12)		0fbb3272b9782ec89bffd611bb38014d
fig|2005473.97.peg.569	NODE_5_length_119291_cov_35.8846_25343+1485	CDS	Polysaccharide biosynthesis protein		d085173c720213e59488bfdc8735bb6c
fig|2005473.97.peg.570	NODE_5_length_119291_cov_35.8846_26849+1278	CDS	hypothetical protein		68a83f4c1ecbc11cf29a00a8821cf27b
fig|2005473.97.peg.571	NODE_5_length_119291_cov_35.8846_28467-102	CDS	hypothetical protein		b463369c578053f7762ddea7a537d639
fig|2005473.97.peg.572	NODE_5_length_119291_cov_35.8846_28504+1794	CDS	SSU ribosomal protein S1p		a01160f49b9535991df0248cf9596ce0
fig|2005473.97.peg.573	NODE_5_length_119291_cov_35.8846_30662+417	CDS	hypothetical protein		8abd16178ca2ba7c799a208dbda5e44c
fig|2005473.97.rna.10	NODE_5_length_119291_cov_35.8846_31796-77	rna	tRNA-Pro-CGG		
fig|2005473.97.peg.574	NODE_5_length_119291_cov_35.8846_31989-135	CDS	hypothetical protein		b904eb08cec4f599abfc8ad84f8efb36
fig|2005473.97.peg.575	NODE_5_length_119291_cov_35.8846_32077+1644	CDS	CTP synthase (EC 6.3.4.2)		526d670514d0972013350a111c78a6c4
fig|2005473.97.peg.576	NODE_5_length_119291_cov_35.8846_33738+2115	CDS	Inner membrane protein translocase and chaperone YidC, long form		c59dc0ff41d575eea16997368196854e
fig|2005473.97.peg.577	NODE_5_length_119291_cov_35.8846_35923+726	CDS	hypothetical protein		0223ed02a1af3baa160f7951f40d8b93
fig|2005473.97.peg.578	NODE_5_length_119291_cov_35.8846_36645+1263	CDS	hypothetical protein		ca832f56a2d4f21322b0a66ad9b1d280
fig|2005473.97.peg.579	NODE_5_length_119291_cov_35.8846_37928+591	CDS	hypothetical protein		2821aab6938c394ba195ee26e44a5bbd
fig|2005473.97.peg.580	NODE_5_length_119291_cov_35.8846_38551+1266	CDS	Hemolysins and related proteins containing CBS domains		eb3b0e973c3c67d4cb90597657736825
fig|2005473.97.peg.581	NODE_5_length_119291_cov_35.8846_39850+1344	CDS	Glucose-6-phosphate isomerase (EC 5.3.1.9)		3f41f9e62220cedcb67dbd1b748d4442
fig|2005473.97.peg.582	NODE_5_length_119291_cov_35.8846_41481+1173	CDS	RND efflux system, membrane fusion protein		bfd1900c8c40119118bb0356c86a0c35
fig|2005473.97.peg.583	NODE_5_length_119291_cov_35.8846_42690+3432	CDS	RND efflux system, inner membrane transporter		80f23a3ee9c2b0a5e6d7f4ff138e9f33
fig|2005473.97.peg.584	NODE_5_length_119291_cov_35.8846_46145+1389	CDS	Efflux transport system, outer membrane factor (OMF) lipoprotein		b91c6d42d404b48da1aceb57156d82e9
fig|2005473.97.peg.585	NODE_5_length_119291_cov_35.8846_47745+786	CDS	hypothetical protein		f26c961efc88a6c3f2ab483e1eaca68b
fig|2005473.97.peg.586	NODE_5_length_119291_cov_35.8846_48731+2451	CDS	hypothetical protein		85970676050c3b90bfd51a36449f3c6d
fig|2005473.97.peg.587	NODE_5_length_119291_cov_35.8846_51209+1896	CDS	hypothetical protein		57c43a8ab773d1b5e46c7e48f0268515
fig|2005473.97.peg.588	NODE_5_length_119291_cov_35.8846_53487+198	CDS	hypothetical protein		f6ee31618781a8d54f78206dad8c8af9
fig|2005473.97.peg.589	NODE_5_length_119291_cov_35.8846_53797+426	CDS	hypothetical protein		3b76e171afd23e402d2237cd7f5cd741
fig|2005473.97.peg.590	NODE_5_length_119291_cov_35.8846_54210+1641	CDS	hypothetical protein		8bce38f05f7e51424346b94876962193
fig|2005473.97.peg.591	NODE_5_length_119291_cov_35.8846_55873+540	CDS	hypothetical protein		9a676199e388d7c08a006e4886ff1547
fig|2005473.97.peg.592	NODE_5_length_119291_cov_35.8846_56454+1413	CDS	hypothetical protein		d9d2d03135135ff578eff9209a4ab33b
fig|2005473.97.peg.593	NODE_5_length_119291_cov_35.8846_58069+432	CDS	hypothetical protein		d8a04b5ca6fd32acc5b5ce971af9a9d8
fig|2005473.97.peg.594	NODE_5_length_119291_cov_35.8846_58497+486	CDS	hypothetical protein		1ec568e7dcad57dee89e4fd061326d40
fig|2005473.97.peg.595	NODE_5_length_119291_cov_35.8846_60809-1737	CDS	Sulfate permease		ef2b688929b97defd18d81f0cd313487
fig|2005473.97.peg.596	NODE_5_length_119291_cov_35.8846_61055+1806	CDS	hypothetical protein		c708241963b0b15b23815abf8016c94b
fig|2005473.97.peg.597	NODE_5_length_119291_cov_35.8846_63076+2964	CDS	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family		88ad3db096a40423990adcc48042342e
fig|2005473.97.peg.598	NODE_5_length_119291_cov_35.8846_66087+1515	CDS	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family		d87386701bf1edbb85e46034f6865cb5
fig|2005473.97.peg.599	NODE_5_length_119291_cov_35.8846_67681+1503	CDS	glycoside hydrolase family 30, candidate beta-glycosidase		1d6f9093a8d35be6f72d757ec4b3cc6b
fig|2005473.97.peg.600	NODE_5_length_119291_cov_35.8846_69217+2040	CDS	hypothetical protein		39d28ec3151690b467ea70347cbad6a7
fig|2005473.97.peg.601	NODE_5_length_119291_cov_35.8846_71378+2235	CDS	beta-glucosidase (EC 3.2.1.21)		41db0b3372ed5081e35b39c279844227
fig|2005473.97.peg.602	NODE_5_length_119291_cov_35.8846_73806+864	CDS	hypothetical protein		f5a8d5f75f9e0a100376cbb8873d6517
fig|2005473.97.peg.603	NODE_5_length_119291_cov_35.8846_75064+4395	CDS	hypothetical protein		118fd443351c8ac2840916cdf9ac6281
fig|2005473.97.peg.604	NODE_5_length_119291_cov_35.8846_80756-1197	CDS	Glycosyltransferase		b95f04df12a29c31c76f7878a6ff2c47
fig|2005473.97.peg.605	NODE_5_length_119291_cov_35.8846_82643-1842	CDS	hypothetical protein		fb2d9d8bf8833a78fcc61d4828f52cad
fig|2005473.97.peg.606	NODE_5_length_119291_cov_35.8846_84026-1374	CDS	GDP-mannose 6-dehydrogenase (EC 1.1.1.132)		f58365b2ce3850db10e841ba214e035e
fig|2005473.97.peg.607	NODE_5_length_119291_cov_35.8846_84159+1221	CDS	hypothetical protein		61c6bc1eaba4fc33c510d58134ae45b8
fig|2005473.97.peg.608	NODE_5_length_119291_cov_35.8846_85957-576	CDS	NADPH-dependent 7-cyano-7-deazaguanine reductase (EC 1.7.1.13)		253ecc7aa91a1e0819573d9ec3561420
fig|2005473.97.peg.609	NODE_5_length_119291_cov_35.8846_87621-1656	CDS	Putative dipeptidase		681563f323fce8e0739088e64d4e00d2
fig|2005473.97.peg.610	NODE_5_length_119291_cov_35.8846_87638+117	CDS	hypothetical protein		0f8168ee7bf98a187d246e07301119d2
fig|2005473.97.peg.611	NODE_5_length_119291_cov_35.8846_87861+2400	CDS	hypothetical protein		7407dfde268d97c93a396e2fd9a438a8
fig|2005473.97.rna.11	NODE_5_length_119291_cov_35.8846_90502+77	rna	tRNA-Asn-GTT		
fig|2005473.97.rna.12	NODE_5_length_119291_cov_35.8846_90670+77	rna	tRNA-Asn-GTT		
fig|2005473.97.peg.612	NODE_5_length_119291_cov_35.8846_93373-2289	CDS	hypothetical protein		994f5729745c417ea6c20e381ce86535
fig|2005473.97.peg.613	NODE_5_length_119291_cov_35.8846_98205-4836	CDS	hypothetical protein		4e41c25715ee13771c2d3f74ca9d14d6
fig|2005473.97.peg.614	NODE_5_length_119291_cov_35.8846_99270-966	CDS	Transcription regulator [contains diacylglycerol kinase catalytic domain]		a2214031fa825acebe2cabc50b23608b
fig|2005473.97.peg.615	NODE_5_length_119291_cov_35.8846_100582-1299	CDS	Tyrosyl-tRNA synthetase (EC 6.1.1.1)		d94f40d7d6a7ade005cfc4a07b84b0ba
fig|2005473.97.peg.616	NODE_5_length_119291_cov_35.8846_101858-1230	CDS	Aspartate aminotransferase (EC 2.6.1.1)		c7813111f24047320b8f3137e6e96987
fig|2005473.97.peg.617	NODE_5_length_119291_cov_35.8846_105402-3441	CDS	hypothetical protein		fcfd365bf6078e19d01c4e0b3b1e71f9
fig|2005473.97.peg.618	NODE_5_length_119291_cov_35.8846_106300-873	CDS	hypothetical protein		6a1ff7b4473cccdb6a3be212eda53d83
fig|2005473.97.peg.619	NODE_5_length_119291_cov_35.8846_107746-1317	CDS	S-adenosylmethionine synthetase (EC 2.5.1.6)		8d0a283206ce03362d81e66549441e9d
fig|2005473.97.peg.620	NODE_5_length_119291_cov_35.8846_109539-1512	CDS	hypothetical protein		92c703ccccf5d87ede752af4360050a4
fig|2005473.97.peg.621	NODE_5_length_119291_cov_35.8846_109733-144	CDS	hypothetical protein		4557f65e1ff4e5c5a3f13bc7c46ab16a
fig|2005473.97.peg.622	NODE_5_length_119291_cov_35.8846_109911-123	CDS	hypothetical protein		4d869ef93785fc35e7bfcbe8b9f0a4e7
fig|2005473.97.peg.623	NODE_5_length_119291_cov_35.8846_111621-1548	CDS	hypothetical protein		dbf473b3f1942ddd3cc47f95ec22568b
fig|2005473.97.peg.624	NODE_5_length_119291_cov_35.8846_112561-846	CDS	hypothetical protein		a18749af23c5f2733e2eef316fe65385
fig|2005473.97.peg.625	NODE_5_length_119291_cov_35.8846_114359-1698	CDS	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family		087a32fda006bf7c3cae491c7446a166
fig|2005473.97.peg.626	NODE_5_length_119291_cov_35.8846_117512-3114	CDS	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family		c35d317ad84f048f6e9b3e10ce117e98
fig|2005473.97.peg.627	NODE_5_length_119291_cov_35.8846_117999+330	CDS	hypothetical protein		fe36e376ee6f438a3a23ac2186f85529
fig|2005473.97.peg.628	NODE_5_length_119291_cov_35.8846_119189-657	CDS	Ribonuclease HII (EC 3.1.26.4)		ef773b8528052f2b8a9ec8a593ac7188
fig|2005473.97.peg.629	NODE_6_length_102669_cov_38.1989_121-120	CDS	hypothetical protein		4abc4dc037771ee00ecf52d6c045fc62
fig|2005473.97.peg.630	NODE_6_length_102669_cov_38.1989_261-138	CDS	hypothetical protein		025c03be8cefb83d872b154d3e21192e
fig|2005473.97.peg.631	NODE_6_length_102669_cov_38.1989_441+2280	CDS	hypothetical protein		76ad554c13c3278ddc9f457630ab7a6f
fig|2005473.97.peg.632	NODE_6_length_102669_cov_38.1989_2736+651	CDS	Phosphoglycolate phosphatase (EC 3.1.3.18)		b29e7d9c034cd79dded9eea2313be5fb
fig|2005473.97.peg.633	NODE_6_length_102669_cov_38.1989_3574+2262	CDS	DNA-cytosine methyltransferase (EC 2.1.1.37)		d74c8d3dbda5708ade1105288016312a
fig|2005473.97.peg.634	NODE_6_length_102669_cov_38.1989_5842+1251	CDS	hypothetical protein		fc565e250cf04c5f5ec2660b22e47c41
fig|2005473.97.peg.635	NODE_6_length_102669_cov_38.1989_7100+123	CDS	hypothetical protein		1d9673782088de710bd2c982eb2504b9
fig|2005473.97.peg.636	NODE_6_length_102669_cov_38.1989_7624+5166	CDS	hypothetical protein		fe4571061d5732e94bb62a85dbc81c2b
fig|2005473.97.peg.637	NODE_6_length_102669_cov_38.1989_13007-114	CDS	hypothetical protein		58d5766648615c80276b67002b2da794
fig|2005473.97.peg.638	NODE_6_length_102669_cov_38.1989_13011+1836	CDS	Sodium-dependent phosphate transporter		01db0ea2f00ec0273eef7e1987c67923
fig|2005473.97.peg.639	NODE_6_length_102669_cov_38.1989_14862+768	CDS	hypothetical protein		5ab4b3c4a90ec13de7a4c3a88748de1a
fig|2005473.97.peg.640	NODE_6_length_102669_cov_38.1989_15706+753	CDS	Uroporphyrinogen-III synthase (EC 4.2.1.75)		5f5acc0898e60149a8a2c16c366ad299
fig|2005473.97.peg.641	NODE_6_length_102669_cov_38.1989_16496+402	CDS	hypothetical protein		8b0a9885f01f57df634ffd0f13e92af7
fig|2005473.97.peg.642	NODE_6_length_102669_cov_38.1989_16894+942	CDS	Membrane protein insertion efficiency factor YidD		1a6ef30625848c1bf5005601c35ea72f
fig|2005473.97.peg.643	NODE_6_length_102669_cov_38.1989_17933+378	CDS	hypothetical protein		3e23e5cb8eb4fdb91893e012834462aa
fig|2005473.97.peg.644	NODE_6_length_102669_cov_38.1989_18315+888	CDS	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)		80545c2a2a00d7bdbe13f465ec367e14
fig|2005473.97.peg.645	NODE_6_length_102669_cov_38.1989_19251+1236	CDS	FIG015547: peptidase, M16 family		22023494ac6aa83bcb8eec12f1dd82d5
fig|2005473.97.peg.646	NODE_6_length_102669_cov_38.1989_20969-513	CDS	Very-short-patch mismatch repair endonuclease (G-T specific)		2b96492730d92642d7c5cdaac825a15f
fig|2005473.97.peg.647	NODE_6_length_102669_cov_38.1989_21195+2769	CDS	hypothetical protein		410c4cdd53370d2278056a56e856da88
fig|2005473.97.peg.648	NODE_6_length_102669_cov_38.1989_24187+3093	CDS	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family		840e07b27215a1da9391191d0596ff25
fig|2005473.97.peg.649	NODE_6_length_102669_cov_38.1989_27308+1749	CDS	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family		d403541eaacfbdc448046672122b177a
fig|2005473.97.peg.650	NODE_6_length_102669_cov_38.1989_29069+1371	CDS	hypothetical protein		614972735d8bae286abede80f7ba6a48
fig|2005473.97.peg.651	NODE_6_length_102669_cov_38.1989_30449+1536	CDS	Sucrose-6-phosphate hydrolase (EC 3.2.1.26)		a6ecd5c96f5a402431a06addc6d230f2
fig|2005473.97.peg.652	NODE_6_length_102669_cov_38.1989_32050+915	CDS	hypothetical protein		2646c63eb78ece5cd75fe8cd90434870
fig|2005473.97.peg.653	NODE_6_length_102669_cov_38.1989_33419+1992	CDS	hypothetical protein		b65f6b9ce8179e3313d7303e0b3d5b7b
fig|2005473.97.peg.654	NODE_6_length_102669_cov_38.1989_35576-123	CDS	hypothetical protein		d2bde95e7968b7883067d467c5adee25
fig|2005473.97.peg.655	NODE_6_length_102669_cov_38.1989_35745+558	CDS	hypothetical protein		7aa42b36298dc7111fcbd35848d2892d
fig|2005473.97.peg.656	NODE_6_length_102669_cov_38.1989_36437+186	CDS	LSU ribosomal protein L32p @ LSU ribosomal protein L32p, zinc-dependent		a808adb628bcb81ec6558afef819e780
fig|2005473.97.peg.657	NODE_6_length_102669_cov_38.1989_36772+981	CDS	3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180)		81a57657bf5372d97dcbb54283a37977
fig|2005473.97.peg.658	NODE_6_length_102669_cov_38.1989_37865+993	CDS	GTP-binding protein Era		751406c6aa8671b9391736fe1b9d1789
fig|2005473.97.peg.659	NODE_6_length_102669_cov_38.1989_38939+1317	CDS	GTP-binding protein EngA		948926bbe1c04d84de754f68b2b81033
fig|2005473.97.peg.660	NODE_6_length_102669_cov_38.1989_40952-576	CDS	Rubrerythrin		11e95e8f3f1ce5e5739ee622b93864b0
fig|2005473.97.peg.661	NODE_6_length_102669_cov_38.1989_42046-990	CDS	hypothetical protein		3a9044109033f71b5b7dc6128f21055c
fig|2005473.97.peg.662	NODE_6_length_102669_cov_38.1989_43820-1698	CDS	Immunoreactive 53 kDa antigen PG123		d1f5da713c26c53e7ecf7416b3c17d2a
fig|2005473.97.peg.663	NODE_6_length_102669_cov_38.1989_45036-786	CDS	Biotin--protein ligase (EC 6.3.4.9)(EC 6.3.4.10)(EC 6.3.4.11)(EC 6.3.4.15)		37833cd9fbece634c95ee1cbfb68e675
fig|2005473.97.peg.664	NODE_6_length_102669_cov_38.1989_45483-438	CDS	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE		ff0b9c1fc0a7b26ad6e745e0b2ee09a1
fig|2005473.97.peg.665	NODE_6_length_102669_cov_38.1989_47038-1542	CDS	Response regulator		5af81737b55e0ea9372d342ee88c6964
fig|2005473.97.peg.666	NODE_6_length_102669_cov_38.1989_50183-3138	CDS	hypothetical protein		c245e41006b25fc23939b130006e6ea4
fig|2005473.97.peg.667	NODE_6_length_102669_cov_38.1989_51874-1617	CDS	hypothetical protein		7182aa8c1fdd904fc9fc320c81ca90fc
fig|2005473.97.peg.668	NODE_6_length_102669_cov_38.1989_52584-708	CDS	hypothetical protein		292e69c5cb720dc5a5c4f55bca0f8dd4
fig|2005473.97.peg.669	NODE_6_length_102669_cov_38.1989_53919-1014	CDS	hypothetical protein		3ee3e480efca7f0f37ccc1ce61365f05
fig|2005473.97.peg.670	NODE_6_length_102669_cov_38.1989_54123+573	CDS	DJ-1/YajL/PfpI superfamily, includes chaperone protein YajL (former ThiJ), parkinsonism-associated protein DJ-1, peptidases PfpI, Hsp31		386c4e9c34891907600046ca2968d48e
fig|2005473.97.peg.671	NODE_6_length_102669_cov_38.1989_54713+135	CDS	hypothetical protein		fac67466c076ddca812fa8e07ce52d0e
fig|2005473.97.peg.672	NODE_6_length_102669_cov_38.1989_55003+1680	CDS	DEAD-box ATP-dependent RNA helicase DeaD (= CshA) (EC 3.6.4.13)		f908461097ad2974b4de41e1f4223643
fig|2005473.97.peg.673	NODE_6_length_102669_cov_38.1989_56711+822	CDS	hypothetical protein		e94101fd0cd202dfe4a6fcea0689c2c0
fig|2005473.97.peg.674	NODE_6_length_102669_cov_38.1989_57570+1296	CDS	Exodeoxyribonuclease VII large subunit (EC 3.1.11.6)		3d376be8cfd2e654ad48a73a2da90528
fig|2005473.97.peg.675	NODE_6_length_102669_cov_38.1989_58880+216	CDS	hypothetical protein		7c586546ed8d05be4d9f136fc6f2c64f
fig|2005473.97.peg.676	NODE_6_length_102669_cov_38.1989_59115+1212	CDS	Two-component system sensor histidine kinase		b478dce0189261f0883b2d9e758dd72f
fig|2005473.97.peg.677	NODE_6_length_102669_cov_38.1989_61113+279	CDS	hypothetical protein		51a1375e1f686661875b5cbcb9d7beba
fig|2005473.97.peg.678	NODE_6_length_102669_cov_38.1989_61526+846	CDS	hypothetical protein		f76f7b59a1f96e4d739f3c4341ff2679
fig|2005473.97.peg.679	NODE_6_length_102669_cov_38.1989_62419+570	CDS	hypothetical protein		bf3400ed6763618a007e077432f55192
fig|2005473.97.peg.680	NODE_6_length_102669_cov_38.1989_62985+711	CDS	Phosphatidylinositol phosphate synthase @ Archaetidylinositol phosphate synthase (EC 2.7.8.39)		4c58602bcf37c018ffc2128798537849
fig|2005473.97.peg.681	NODE_6_length_102669_cov_38.1989_63707+954	CDS	putative aureobasidin A resistance protein		bd059db005cd6f5e1dcac2736d67a796
fig|2005473.97.peg.682	NODE_6_length_102669_cov_38.1989_65005+1335	CDS	Inositol-1-phosphate synthase (EC 5.5.1.4)		55c0aa77d889e79ee5a12234a402a7fd
fig|2005473.97.peg.683	NODE_6_length_102669_cov_38.1989_67785-1053	CDS	hypothetical protein		0bc2c1d8a51e169fd40c59abe682eb0d
fig|2005473.97.peg.684	NODE_6_length_102669_cov_38.1989_69240-1449	CDS	Probable poly(beta-D-mannuronate) O-acetylase (EC 2.3.1.-)		5252b693650362715a7990892f0525da
fig|2005473.97.peg.685	NODE_6_length_102669_cov_38.1989_69623+2064	CDS	hypothetical protein		1b15bf168588a619f80f823c16cd3f6f
fig|2005473.97.peg.686	NODE_6_length_102669_cov_38.1989_71834+1962	CDS	Kup system potassium uptake protein		14c054a28f8ed89cc02959f30c2ba6b3
fig|2005473.97.peg.687	NODE_6_length_102669_cov_38.1989_75179-1266	CDS	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)		4c266f0d90618092be5312a8a1149894
fig|2005473.97.peg.688	NODE_6_length_102669_cov_38.1989_75489-237	CDS	Acyl carrier protein		bb670ff4cd8fb6ba3b0356ed10ef7270
fig|2005473.97.peg.689	NODE_6_length_102669_cov_38.1989_75811+486	CDS	hypothetical protein		e134630920eaac118f3c1ebc7bf557ba
fig|2005473.97.peg.690	NODE_6_length_102669_cov_38.1989_76350+726	CDS	hypothetical protein		2c8383841bb2c54496d9b233e3d5c707
fig|2005473.97.peg.691	NODE_6_length_102669_cov_38.1989_77139+591	CDS	hypothetical protein		85b9c3fefed86eeaf399495bdfad265c
fig|2005473.97.peg.692	NODE_6_length_102669_cov_38.1989_77852+1674	CDS	Indolepyruvate oxidoreductase subunit IorA (EC 1.2.7.8)		5ad3cbd729b019d25d8774e0977af4f8
fig|2005473.97.peg.693	NODE_6_length_102669_cov_38.1989_79578+579	CDS	Indolepyruvate oxidoreductase subunit IorB (EC 1.2.7.8)		bbba860b91b63a4cd8f9e8a3883da5f9
fig|2005473.97.peg.694	NODE_6_length_102669_cov_38.1989_80216+1314	CDS	Aspartate aminotransferase (EC 2.6.1.1)		c7e91ee4b3861eed91586ed626f73c13
fig|2005473.97.peg.695	NODE_6_length_102669_cov_38.1989_81586+1302	CDS	4-hydroxybutyrate coenzyme A transferase		bf84c311401ba547affb91bacf5b6e0f
fig|2005473.97.peg.696	NODE_6_length_102669_cov_38.1989_82976+1863	CDS	hypothetical protein		f863e37d3bcbc1235aba0ad7a2694b9a
fig|2005473.97.peg.697	NODE_6_length_102669_cov_38.1989_85647-801	CDS	hypothetical protein		a49b24acbe64c3ae76ad531f8e1ff2f4
fig|2005473.97.peg.698	NODE_6_length_102669_cov_38.1989_87684-2031	CDS	1,4-alpha-glucan (glycogen) branching enzyme, GH-13-type (EC 2.4.1.18)		50d3cc03784cfc705599b0c7e3894307
fig|2005473.97.peg.699	NODE_6_length_102669_cov_38.1989_87828+447	CDS	tRNA-specific adenosine-34 deaminase (EC 3.5.4.33)		86fdd07248cafbf2eb5d4a87883f869a
fig|2005473.97.peg.700	NODE_6_length_102669_cov_38.1989_88317+1089	CDS	hypothetical protein		56980ef3d823ef5a0e9290b41120dd78
fig|2005473.97.peg.701	NODE_6_length_102669_cov_38.1989_89511+912	CDS	hypothetical protein		1261a4bf8a7634b3d2b3e55ed7b659a5
fig|2005473.97.peg.702	NODE_6_length_102669_cov_38.1989_95592-4500	CDS	hypothetical protein		9cb46ad372893b2b837ceddb1444bdf7
fig|2005473.97.peg.703	NODE_6_length_102669_cov_38.1989_98636-2868	CDS	LPS-assembly protein LptD @ Organic solvent tolerance protein precursor		12a3bd8f740c8298ca5f26a94ee585cf
fig|2005473.97.peg.704	NODE_6_length_102669_cov_38.1989_98926+585	CDS	hypothetical protein		9500f7f15c6da0cd3eec4ad629113e4c
fig|2005473.97.peg.705	NODE_6_length_102669_cov_38.1989_99604+2541	CDS	hypothetical protein		092d216b485e11a414bcf88b427e0a01
fig|2005473.97.peg.706	NODE_6_length_102669_cov_38.1989_102310-141	CDS	hypothetical protein		668dcd4d8744abecd437b7c268c3abab
fig|2005473.97.peg.707	NODE_6_length_102669_cov_38.1989_102299+240	CDS	hypothetical protein		789b26ae19241eae06a0e65325025841
fig|2005473.97.peg.708	NODE_7_length_91251_cov_38.6407_1257-1080	CDS	hypothetical protein		67f10081b5780905460de65dc7b759f5
fig|2005473.97.peg.709	NODE_7_length_91251_cov_38.6407_1352+1302	CDS	S-adenosylmethionine:tRNA ribosyltransferase-isomerase (EC 2.4.99.17)		794292c312118bf509ab698b06f2b9b0
fig|2005473.97.peg.710	NODE_7_length_91251_cov_38.6407_2944+246	CDS	hypothetical protein		40bd375fcee7134d844b2174a6fce702
fig|2005473.97.rna.13	NODE_7_length_91251_cov_38.6407_3363-72	rna	tRNA-Glu-TTC		
fig|2005473.97.peg.711	NODE_7_length_91251_cov_38.6407_3762-255	CDS	SSU ribosomal protein S20p		b4d923c96a7d68e69ce2a6a7cc8627b9
fig|2005473.97.rna.14	NODE_7_length_91251_cov_38.6407_3874-75	rna	tRNA-Glu-TTC		
fig|2005473.97.peg.712	NODE_7_length_91251_cov_38.6407_4044+741	CDS	hypothetical protein		cdda56e177f5e69c8575c6d16b585269
fig|2005473.97.peg.713	NODE_7_length_91251_cov_38.6407_4789+519	CDS	hypothetical protein		0921a428fd247a850176ea54b8934fed
fig|2005473.97.peg.714	NODE_7_length_91251_cov_38.6407_5402+450	CDS	hypothetical protein		98b1d0f54fbaf2a79b595667431b2a03
fig|2005473.97.peg.715	NODE_7_length_91251_cov_38.6407_5858+339	CDS	hypothetical protein		e705677204143ea5e9613ccbb271b491
fig|2005473.97.peg.716	NODE_7_length_91251_cov_38.6407_6243+615	CDS	YciO protein, TsaC/YrdC paralog		35ee117f5114c864f71e37119b137806
fig|2005473.97.peg.717	NODE_7_length_91251_cov_38.6407_6906+1170	CDS	NADH-dependent butanol dehydrogenase A (EC 1.1.1.-)		4db16acda0447c664de374cbf7a9e4f8
fig|2005473.97.peg.718	NODE_7_length_91251_cov_38.6407_8162+837	CDS	hypothetical protein		458f0b705d8292350676a5a41141beb5
fig|2005473.97.peg.719	NODE_7_length_91251_cov_38.6407_9151+468	CDS	hypothetical protein		0f5d92b1443fc3780fb64edcbb4800d1
fig|2005473.97.peg.720	NODE_7_length_91251_cov_38.6407_9702+1410	CDS	Transcription termination protein NusA		351af2f82b2d87c6ffa7ef697a2e1424
fig|2005473.97.peg.721	NODE_7_length_91251_cov_38.6407_11188+2976	CDS	Translation initiation factor 2		a772d9a4dcf60abf4171af5c05412b6f
fig|2005473.97.peg.722	NODE_7_length_91251_cov_38.6407_14207+477	CDS	hypothetical protein		356433298a28278d93dd1e29e55bf202
fig|2005473.97.peg.723	NODE_7_length_91251_cov_38.6407_14871+153	CDS	hypothetical protein		7d213444f5cb73fbd01f84f325c9ff0e
