feature_id	location	type	function	aliases	protein_md5
fig|2005473.102.peg.534	NODE_6_length_83506_cov_33.2726_28300-1926	CDS	hypothetical protein		192e206207dde556791f7506f056aa72
fig|2005473.102.peg.535	NODE_6_length_83506_cov_33.2726_28414+2484	CDS	Phenylalanyl-tRNA synthetase beta chain (EC 6.1.1.20)		7b07dafce9d53433f8f53b9d489e39c5
fig|2005473.102.peg.536	NODE_6_length_83506_cov_33.2726_31005+720	CDS	Probable transcriptional regulatory protein YebC		b1c08e1365b2bfd72814be73199a67ec
fig|2005473.102.peg.537	NODE_6_length_83506_cov_33.2726_32126+5229	CDS	hypothetical protein		d84fae770a0989acec4066a5a4825953
fig|2005473.102.peg.538	NODE_6_length_83506_cov_33.2726_37398+117	CDS	hypothetical protein		d386a44c22ee6206dac0d73cb64d3b01
fig|2005473.102.peg.539	NODE_6_length_83506_cov_33.2726_37673+2085	CDS	hypothetical protein		3061cd9877cfe0097a24112db1ca99c2
fig|2005473.102.peg.540	NODE_6_length_83506_cov_33.2726_39830+861	CDS	hypothetical protein		0977108f386bf54ddea66336c605d708
fig|2005473.102.peg.541	NODE_6_length_83506_cov_33.2726_40822+1569	CDS	L-aspartate oxidase (EC 1.4.3.16)		1834f99d4cf4de0672ea0e4d5d220968
fig|2005473.102.peg.542	NODE_6_length_83506_cov_33.2726_42431+591	CDS	hypothetical protein		08cff3639196533ba949754c1100b027
fig|2005473.102.peg.543	NODE_6_length_83506_cov_33.2726_43061+819	CDS	hypothetical protein		dfc51231b9ca9f9ebb79a37b3c841a9f
fig|2005473.102.peg.544	NODE_6_length_83506_cov_33.2726_44068+2769	CDS	DNA polymerase I (EC 2.7.7.7)		bc59d0368544156ca6e9ea851b6f9455
fig|2005473.102.peg.545	NODE_6_length_83506_cov_33.2726_46905+1470	CDS	hypothetical protein		dd0dd7392bb0228194b46915637f7e38
fig|2005473.102.peg.546	NODE_6_length_83506_cov_33.2726_48418+1074	CDS	YgfD: protein that forms a complex with the methylmalonyl-CoA mutase in a pathway for conversion of succinyl-CoA to propionyl-CoA		2bf878b6955b598d252097ee9c79035b
fig|2005473.102.peg.547	NODE_6_length_83506_cov_33.2726_49530+882	CDS	hypothetical protein		8c8fb6592d03013c613dcdfe0093f2c8
fig|2005473.102.peg.548	NODE_6_length_83506_cov_33.2726_51427-909	CDS	hypothetical protein		4fa4fc2f2dc6e2ef2dcb92a3db099a45
fig|2005473.102.peg.549	NODE_6_length_83506_cov_33.2726_52971-1524	CDS	Di-tripeptide/cation symporter		680ca989d840a3834d78e09df74a6085
fig|2005473.102.peg.550	NODE_6_length_83506_cov_33.2726_53444-432	CDS	Sulfur acceptor protein => iron-sulfur cluster assembly SufE		04bc70b8faa14d9bceddf6a1df943e37
fig|2005473.102.peg.551	NODE_6_length_83506_cov_33.2726_54521-999	CDS	hypothetical protein		8674b739d4ce8ea584986489b0c98300
fig|2005473.102.peg.552	NODE_6_length_83506_cov_33.2726_55030+2526	CDS	hypothetical protein		b109db38834bf47c67abcba58e74413c
fig|2005473.102.peg.553	NODE_6_length_83506_cov_33.2726_57716+756	CDS	hypothetical protein		fddc7b59d0867a75cee702497dcfc96f
fig|2005473.102.peg.554	NODE_6_length_83506_cov_33.2726_58493+1176	CDS	NADH-dependent butanol dehydrogenase A (EC 1.1.1.-)		7993764c9e90b89edcba598213800aef
fig|2005473.102.peg.555	NODE_6_length_83506_cov_33.2726_61217-1419	CDS	Cell division protein FtsZ		e77e256d6ffe7fc76d62735834d4fb0e
fig|2005473.102.peg.556	NODE_6_length_83506_cov_33.2726_62624-1383	CDS	Cell division protein FtsA		22f3a6e0dd7eba233983f55737ff76f7
fig|2005473.102.peg.557	NODE_6_length_83506_cov_33.2726_63525-873	CDS	hypothetical protein		ca0d5c25c455abe6f716c36221091c08
fig|2005473.102.peg.558	NODE_6_length_83506_cov_33.2726_64924-1368	CDS	UDP-N-acetylmuramate--L-alanine ligase (EC 6.3.2.8)		5d9e7b742a703ae049144247042c9bad
fig|2005473.102.peg.559	NODE_6_length_83506_cov_33.2726_66053-1125	CDS	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227)		b6d70fdfb0f20260684ebc30adefc41b
fig|2005473.102.peg.560	NODE_6_length_83506_cov_33.2726_67411-1317	CDS	hypothetical protein		2c5b12116cdb3b565db21479fa68268c
fig|2005473.102.peg.561	NODE_6_length_83506_cov_33.2726_68839-1392	CDS	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase (EC 6.3.2.9)		6d2fb2ff6af5d86460d2d4cb5cbbb18b
fig|2005473.102.peg.562	NODE_6_length_83506_cov_33.2726_70108-1266	CDS	Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13)		21805fdeb93364781cd68d9676f4c33e
fig|2005473.102.peg.563	NODE_6_length_83506_cov_33.2726_71619-1464	CDS	UDP-N-acetylmuramoyl-dipeptide--2,6-diaminopimelate ligase (EC 6.3.2.13)		302aaf4a9e71d2251a7823414a04080b
fig|2005473.102.peg.564	NODE_6_length_83506_cov_33.2726_73736-2082	CDS	Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)		bf412fa0b2c082afce93ea5aa81c8885
fig|2005473.102.peg.565	NODE_6_length_83506_cov_33.2726_74171-390	CDS	hypothetical protein		cbb4cf9a456e0037f19c2afd220cfdb2
fig|2005473.102.peg.566	NODE_6_length_83506_cov_33.2726_75154-948	CDS	16S rRNA (cytosine(1402)-N(4))-methyltransferase (EC 2.1.1.199)		6ba1b12aefca5642344a3f4d66c76fb0
fig|2005473.102.peg.567	NODE_6_length_83506_cov_33.2726_75334-120	CDS	hypothetical protein		fa7987fbafe730f0be7427ab5397f70f
fig|2005473.102.peg.568	NODE_6_length_83506_cov_33.2726_75932-582	CDS	hypothetical protein		241431eca0cb2efbac7d365658183df7
fig|2005473.102.peg.569	NODE_6_length_83506_cov_33.2726_76050+144	CDS	hypothetical protein		683bb53f9c55f809f425e3e48e7db7eb
fig|2005473.102.rna.8	NODE_6_length_83506_cov_33.2726_76298-73	rna	tRNA-Lys-CTT		
fig|2005473.102.peg.570	NODE_6_length_83506_cov_33.2726_76797-219	CDS	hypothetical protein		950fab163843669a97f702fc6b094e74
fig|2005473.102.peg.571	NODE_6_length_83506_cov_33.2726_77176-276	CDS	hypothetical protein		c214ecf5eabb907419b2a5dc85fc0667
fig|2005473.102.peg.572	NODE_6_length_83506_cov_33.2726_78064-840	CDS	hypothetical protein		36b478c078edd0e1aee5e8cac301aa02
fig|2005473.102.peg.573	NODE_6_length_83506_cov_33.2726_80107-2025	CDS	1,4-alpha-glucan (glycogen) branching enzyme, GH-13-type (EC 2.4.1.18)		44c015e417c020efec993e493c5de38b
fig|2005473.102.peg.574	NODE_6_length_83506_cov_33.2726_83305-2910	CDS	Protein translocase subunit SecD / Protein translocase subunit SecF		e3a344c24b6d04e4109ce24f213bd506
fig|2005473.102.peg.575	NODE_7_length_77906_cov_33.8549_164+612	CDS	hypothetical protein		3759c032d44cbcff1ad27352fc1bad7c
fig|2005473.102.peg.576	NODE_7_length_77906_cov_33.8549_2295-1401	CDS	NADP-dependent malic enzyme (EC 1.1.1.40)		741fba2a6d82176a0bdc25c6e27e447e
fig|2005473.102.peg.577	NODE_7_length_77906_cov_33.8549_2398+666	CDS	Cell-division-associated, ABC-transporter-like signaling protein FtsE		6a931d837117b84cd10366bf60e8b1d8
fig|2005473.102.peg.578	NODE_7_length_77906_cov_33.8549_3086+1317	CDS	Aspartokinase (EC 2.7.2.4)		0a7f81bbfadd8c6d0966fb048c1f6462
fig|2005473.102.peg.579	NODE_7_length_77906_cov_33.8549_5115-690	CDS	KtrAB potassium uptake system, peripheral membrane component KtrA		52c60a1e6ed77f33a4ccb87e09b2ecfb
fig|2005473.102.peg.580	NODE_7_length_77906_cov_33.8549_7001-1857	CDS	KtrAB potassium uptake system, integral membrane component KtrB		4f73df325edcb080efd008c791928680
fig|2005473.102.peg.581	NODE_7_length_77906_cov_33.8549_7906-864	CDS	hypothetical protein		4be53a682a8e69fd04a8c499523978c9
fig|2005473.102.peg.582	NODE_7_length_77906_cov_33.8549_8114+744	CDS	hypothetical protein		4390c03d7ea855f4d0289111c1d87e32
fig|2005473.102.peg.583	NODE_7_length_77906_cov_33.8549_8882+897	CDS	hypothetical protein		c0938d357c8586f15c88807558efc045
fig|2005473.102.peg.584	NODE_7_length_77906_cov_33.8549_9781+1614	CDS	hypothetical protein		3dc43fed8e732667381ed2e2e66a0b97
fig|2005473.102.peg.585	NODE_7_length_77906_cov_33.8549_11415+726	CDS	hypothetical protein		f7a97de8e9cb5f6d03e59ea0a8b57467
fig|2005473.102.peg.586	NODE_7_length_77906_cov_33.8549_12932-741	CDS	UPF0758 family protein		680e63b0e85a283dcedd8554f8908a22
fig|2005473.102.peg.587	NODE_7_length_77906_cov_33.8549_13983-1008	CDS	Glycosyltransferase		75e1f2f3ab9dda593e7117b9bc19ad7b
fig|2005473.102.peg.588	NODE_7_length_77906_cov_33.8549_15145-1125	CDS	Carboxynorspermidine decarboxylase (EC 4.1.1.96)		f00d1807eb8294719afc20869ad7e971
fig|2005473.102.peg.589	NODE_7_length_77906_cov_33.8549_17490-2349	CDS	ATP-dependent DNA helicase UvrD/PcrA (EC 3.6.4.12)		2f4259af6a9b81af549cf54555f00f0e
fig|2005473.102.peg.590	NODE_7_length_77906_cov_33.8549_17669-180	CDS	Uncharacterized protein BT_4646		11d39d488df1b5142cc22a61ee8c8f67
fig|2005473.102.peg.591	NODE_7_length_77906_cov_33.8549_17742+960	CDS	Geranylgeranyl diphosphate synthase (EC 2.5.1.29)		5158e6922b4b3bd692da3aff0377d318
fig|2005473.102.peg.592	NODE_7_length_77906_cov_33.8549_18701+783	CDS	Uncharacterized metal-dependent hydrolase YcfH		80fb8a4e6ec85e2ad1a1b2cc8840a501
fig|2005473.102.peg.593	NODE_7_length_77906_cov_33.8549_19538+420	CDS	hypothetical protein		1faadb197c76f18493744fc9f7e829d2
fig|2005473.102.peg.594	NODE_7_length_77906_cov_33.8549_20643-648	CDS	four helix bundle protein		9e85fb00021236b9ba896c565e7660d1
fig|2005473.102.peg.595	NODE_7_length_77906_cov_33.8549_21765-1110	CDS	hypothetical protein		bc0b02ba65f6665fcdf2171370c2a6d2
fig|2005473.102.peg.596	NODE_7_length_77906_cov_33.8549_22189-423	CDS	hypothetical protein		bf2daaefc4c46f6616c3a465923dab41
fig|2005473.102.peg.597	NODE_7_length_77906_cov_33.8549_22622-450	CDS	hypothetical protein		d38d4eaaf483160e5b7f7c1e7cd31ff8
fig|2005473.102.peg.598	NODE_7_length_77906_cov_33.8549_23494-876	CDS	Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)		c001832dfde8cc6908098a2c18776536
fig|2005473.102.peg.599	NODE_7_length_77906_cov_33.8549_24677-1161	CDS	dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)		7d99795daa5b4bb43a00e7db26504bcb
fig|2005473.102.peg.600	NODE_7_length_77906_cov_33.8549_24791+738	CDS	hypothetical protein		ca2f89672cb592e288f62656b94722a1
fig|2005473.102.peg.601	NODE_7_length_77906_cov_33.8549_25708+276	CDS	hypothetical protein		568807688dc3cbfe632c0d327f508a7e
fig|2005473.102.peg.602	NODE_7_length_77906_cov_33.8549_26162+117	CDS	hypothetical protein		1e2c399fd3c278ce4f64b3ffb38efa2a
fig|2005473.102.peg.603	NODE_7_length_77906_cov_33.8549_26265+705	CDS	hypothetical protein		a6411828c3b23a48e50ef96db98afccf
fig|2005473.102.rna.9	NODE_7_length_77906_cov_33.8549_27118+74	rna	tRNA-Met-CAT		
fig|2005473.102.peg.604	NODE_7_length_77906_cov_33.8549_27353+1221	CDS	hypothetical protein		ce5e92cb0b32ac3e4f0deddc8cddd1f5
fig|2005473.102.peg.605	NODE_7_length_77906_cov_33.8549_28570+1197	CDS	hypothetical protein		91399c32e683a92ea1a278a5f317739e
fig|2005473.102.peg.606	NODE_7_length_77906_cov_33.8549_29823+2133	CDS	Transcription accessory protein (S1 RNA-binding domain)		7f52403d5a9de8403b18376fb6f53ca7
fig|2005473.102.peg.607	NODE_7_length_77906_cov_33.8549_31967+402	CDS	hypothetical protein		d35ebf8dfb255999af1c6455b9cfc5b3
fig|2005473.102.peg.608	NODE_7_length_77906_cov_33.8549_34335-1974	CDS	hypothetical protein		99e8c47df19c35aab892f5b8a304d5c0
fig|2005473.102.peg.609	NODE_7_length_77906_cov_33.8549_35375-1011	CDS	UPF0324 inner membrane protein YeiH		3aed807bbd60c4640fe8568ae0af9b19
fig|2005473.102.peg.610	NODE_7_length_77906_cov_33.8549_36290-774	CDS	Shikimate 5-dehydrogenase I alpha (EC 1.1.1.25)		c764eedab24889480da8d6eedcd06034
fig|2005473.102.peg.611	NODE_7_length_77906_cov_33.8549_36441+846	CDS	Endonuclease IV (EC 3.1.21.2)		e4fca7f4f831df74888970c88465dff1
fig|2005473.102.peg.612	NODE_7_length_77906_cov_33.8549_37347+1899	CDS	Uncharacterized MFS-type transporter		aca97ed2382e8b1269bd3c0eeb611666
fig|2005473.102.peg.613	NODE_7_length_77906_cov_33.8549_39330+312	CDS	hypothetical protein		da5bf3b14c03494a3eaf119730dbeab4
fig|2005473.102.peg.614	NODE_7_length_77906_cov_33.8549_39785+219	CDS	hypothetical protein		10187ddacd2a5632397b734987e86fb3
fig|2005473.102.peg.615	NODE_7_length_77906_cov_33.8549_40073+1089	CDS	hypothetical protein		9a882a20bae1bd0a2c752962b61975d7
fig|2005473.102.peg.616	NODE_7_length_77906_cov_33.8549_41219+558	CDS	hypothetical protein		3abe8a85db9fc15525f5c7224f795a33
fig|2005473.102.peg.617	NODE_7_length_77906_cov_33.8549_41795+807	CDS	Ketopantoate reductase PanG (EC 1.1.1.169)		262328de73488af54896e46b582226f1
fig|2005473.102.peg.618	NODE_7_length_77906_cov_33.8549_42616+525	CDS	hypothetical protein		5fb512894386315ddc32f496d9ec8f2e
fig|2005473.102.peg.619	NODE_7_length_77906_cov_33.8549_43162+612	CDS	Septum formation protein Maf		28dbfe7c3740a5bf2a19da5ea2f2a72e
fig|2005473.102.peg.620	NODE_7_length_77906_cov_33.8549_44370+1338	CDS	Na+/H+ antiporter NhaD type		167de72a0705d5bfef6b852a878b3b2a
fig|2005473.102.peg.621	NODE_7_length_77906_cov_33.8549_45844+237	CDS	hypothetical protein		ffbd0fb35f8d51dfece766653368561c
fig|2005473.102.peg.622	NODE_7_length_77906_cov_33.8549_49600-3411	CDS	hypothetical protein		bc60eeffd4a66ec1cd66bcc53e79c495
fig|2005473.102.rna.10	NODE_7_length_77906_cov_33.8549_50030-75	rna	tRNA-Met-CAT		
fig|2005473.102.peg.623	NODE_7_length_77906_cov_33.8549_50682+801	CDS	RNA methyltransferase, TrmH family		1b1e3600b34c02860bac2456ef41f8ac
fig|2005473.102.peg.624	NODE_7_length_77906_cov_33.8549_51516+1359	CDS	DNA repair protein RadA		8c97ce454a8ba10489a8bb5e764e43a8
fig|2005473.102.peg.625	NODE_7_length_77906_cov_33.8549_53038+2832	CDS	Probable zinc protease pqqL (EC 3.4.99.-)		0ebbfe55dd82ee893b52ab98be06a69e
fig|2005473.102.peg.626	NODE_7_length_77906_cov_33.8549_56828-876	CDS	hypothetical protein		8dd3679ace5772daacf6a8d6c5391432
fig|2005473.102.peg.627	NODE_7_length_77906_cov_33.8549_58209-1203	CDS	D-alanine--D-alanine ligase (EC 6.3.2.4)		d5ba6d9741415c4c5126d33938faf37c
fig|2005473.102.peg.628	NODE_7_length_77906_cov_33.8549_59833-1587	CDS	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10)		af11a78f35a56ee150b833da6413212e
fig|2005473.102.peg.629	NODE_7_length_77906_cov_33.8549_60608-768	CDS	hypothetical protein		e5563f9bc5a186f56161c1177c5f06e2
fig|2005473.102.peg.630	NODE_7_length_77906_cov_33.8549_60871-120	CDS	hypothetical protein		50b97bf641f8834f6b92605621d6d525
fig|2005473.102.peg.631	NODE_7_length_77906_cov_33.8549_61270+504	CDS	RNA polymerase ECF-type sigma factor		5424d66a6058fda0837a640dc476c339
fig|2005473.102.peg.632	NODE_7_length_77906_cov_33.8549_62179+2589	CDS	Chaperone protein ClpB (ATP-dependent unfoldase)		d866911a175b971a02b5b3aabde69979
fig|2005473.102.peg.633	NODE_7_length_77906_cov_33.8549_64983+465	CDS	hypothetical protein		b50639e8b05bf6177848a5894bfc7999
fig|2005473.102.peg.634	NODE_7_length_77906_cov_33.8549_65500+963	CDS	hypothetical protein		50f1a4b1bc14294b387081e8d29a9055
fig|2005473.102.peg.635	NODE_7_length_77906_cov_33.8549_66470+600	CDS	hypothetical protein		e751ddee5a2fe029b35d3f27e8214961
fig|2005473.102.peg.636	NODE_7_length_77906_cov_33.8549_67066+600	CDS	hypothetical protein		1fe17264e257b77a54f1d1aec596d79c
fig|2005473.102.peg.637	NODE_7_length_77906_cov_33.8549_68012+1215	CDS	Murein endolytic transglycosylase MltG		42b9d2fce996f4ad86e26c3e5e496c4a
fig|2005473.102.peg.638	NODE_7_length_77906_cov_33.8549_69266+1161	CDS	Acyltransferase		b43dd9f54a8f6fca9fdf2cea92d794a6
fig|2005473.102.peg.639	NODE_7_length_77906_cov_33.8549_70552+2073	CDS	Excinuclease ABC subunit B		7ec6e2fc620799fa2b00600785bbed1e
fig|2005473.102.peg.640	NODE_7_length_77906_cov_33.8549_72621+1836	CDS	UPF0313 [4Fe-4S] protein YgiQ		bfaee3bbe1d9179cc2186e78dadda258
fig|2005473.102.peg.641	NODE_7_length_77906_cov_33.8549_74865+2250	CDS	hypothetical protein		bd585772f4d6571cb370ae273c2a4057
fig|2005473.102.peg.642	NODE_7_length_77906_cov_33.8549_77906-642	CDS	hypothetical protein		2deeda4ce818b794f0794c7e6568f2e0
fig|2005473.102.peg.643	NODE_8_length_76428_cov_33.8087_863-711	CDS	hypothetical protein		1e3266b8710de667f371875772d75c49
fig|2005473.102.peg.644	NODE_8_length_76428_cov_33.8087_1393-387	CDS	hypothetical protein		96dd3d3e0a5856ce3a23549057484048
fig|2005473.102.peg.645	NODE_8_length_76428_cov_33.8087_2224-753	CDS	CDP-diacylglycerol--serine O-phosphatidyltransferase (EC 2.7.8.8)		845e87e5d6a7bbf08d3b4b0566431e26
fig|2005473.102.peg.646	NODE_8_length_76428_cov_33.8087_2912-684	CDS	Phosphatidylserine decarboxylase (EC 4.1.1.65)		c60c72ed675e96c72b1e2cef90cd9856
fig|2005473.102.peg.647	NODE_8_length_76428_cov_33.8087_7612-4557	CDS	hypothetical protein		56b025d0568fef4cda732b571cd74a7c
fig|2005473.102.peg.648	NODE_8_length_76428_cov_33.8087_11544-3909	CDS	hypothetical protein		24dcc75340244318e0c9c29af862db87
fig|2005473.102.peg.649	NODE_8_length_76428_cov_33.8087_12184+1395	CDS	hypothetical protein		075aa2af2aebec90743c233e504f9e8d
fig|2005473.102.peg.650	NODE_8_length_76428_cov_33.8087_14869+894	CDS	1,4-dihydroxy-2-naphthoate polyprenyltransferase (EC 2.5.1.74)		59a1fbec41e75ec0e72c72c73935120e
fig|2005473.102.peg.651	NODE_8_length_76428_cov_33.8087_15770+1107	CDS	DNA recombination and repair protein RecF		9b20490e10da519bdbe0503f5904d878
fig|2005473.102.peg.652	NODE_8_length_76428_cov_33.8087_16899+273	CDS	hypothetical protein		3b54ef6d1d3ab992df1053b1bcdd48a7
fig|2005473.102.peg.653	NODE_8_length_76428_cov_33.8087_17196+489	CDS	hypothetical protein		5ad24e66bc684e9d304d0dad3c84a3dc
fig|2005473.102.peg.654	NODE_8_length_76428_cov_33.8087_17703+681	CDS	D-arabinose-5-phosphate isomerase (EC 5.3.1.13)		393334b97e0e8658c5ae0d4096a01811
fig|2005473.102.peg.655	NODE_8_length_76428_cov_33.8087_18404+546	CDS	6,7-dimethyl-8-ribityllumazine synthase (EC 2.5.1.78)		8de1525ec24a41004836646907a14dc8
fig|2005473.102.peg.656	NODE_8_length_76428_cov_33.8087_18946+465	CDS	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3)		da27df9a494903790a08a4a8a93882e6
fig|2005473.102.peg.657	NODE_8_length_76428_cov_33.8087_21514-2121	CDS	hypothetical protein		fed8a0350bdf8272c2024e0594a4f5db
fig|2005473.102.peg.658	NODE_8_length_76428_cov_33.8087_22729-1032	CDS	L-asparaginase I, cytoplasmic (EC 3.5.1.1)		9831f6976855b67da5515bcfce835531
fig|2005473.102.peg.659	NODE_8_length_76428_cov_33.8087_24833-2043	CDS	Methionyl-tRNA synthetase (EC 6.1.1.10)		a34194414e625cea79c00b49adfeff97
fig|2005473.102.peg.660	NODE_8_length_76428_cov_33.8087_24970+1146	CDS	Lipid-A-disaccharide synthase (EC 2.4.1.182)		b752c852f711764a21a5a3e4e77a7327
fig|2005473.102.peg.661	NODE_8_length_76428_cov_33.8087_26464-204	CDS	hypothetical protein		4378b22c8dd600c97e10b1b8fac99218
fig|2005473.102.peg.662	NODE_8_length_76428_cov_33.8087_27814-1293	CDS	Exodeoxyribonuclease VII large subunit (EC 3.1.11.6)		6704f78b5f6667a33364acbe9b4695e7
fig|2005473.102.peg.663	NODE_8_length_76428_cov_33.8087_28554-744	CDS	hypothetical protein		c3cec412fc5445592ae70e6030b1ea01
fig|2005473.102.peg.664	NODE_8_length_76428_cov_33.8087_30403-1779	CDS	DEAD-box ATP-dependent RNA helicase DeaD (= CshA) (EC 3.6.4.13)		618cd95430d6213b85d4d737d9f88823
fig|2005473.102.peg.665	NODE_8_length_76428_cov_33.8087_30600+456	CDS	hypothetical protein		13f56983d572a6af371012a84bc7fb4f
fig|2005473.102.peg.666	NODE_8_length_76428_cov_33.8087_34056-2784	CDS	hypothetical protein		56e8004fddf1e6ffada188693b9af09d
fig|2005473.102.peg.667	NODE_8_length_76428_cov_33.8087_34179+861	CDS	hypothetical protein		7e4b939c644569a2396e637c4b0e5c5a
fig|2005473.102.peg.668	NODE_8_length_76428_cov_33.8087_35036+1206	CDS	Two-component system sensor histidine kinase		5ab42f006c2198d64ee1c31fd2bd3bce
fig|2005473.102.peg.669	NODE_8_length_76428_cov_33.8087_36407+750	CDS	hypothetical protein		e42c14a537ef98a64f636f29fda0a503
fig|2005473.102.peg.670	NODE_8_length_76428_cov_33.8087_37140+1443	CDS	Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)		626239ec76dc8f7d133bd37e7d305af8
fig|2005473.102.peg.671	NODE_8_length_76428_cov_33.8087_41724-3018	CDS	alpha amylase catalytic region		3809e4b400acd6d7c777576da74e1c9d
fig|2005473.102.peg.672	NODE_8_length_76428_cov_33.8087_42047+474	CDS	Transcriptional regulator, AsnC family		41c69f08ccb6812ad10125d0be1cc940
fig|2005473.102.peg.673	NODE_8_length_76428_cov_33.8087_42630+1155	CDS	Mannosyltransferase		c70aa614f16f75b08fdd17c13012ea97
fig|2005473.102.peg.674	NODE_8_length_76428_cov_33.8087_43768+1050	CDS	Nucleoside-diphosphate-sugar epimerase		2c201bc18007d6a84ac78ef5abf30e27
fig|2005473.102.peg.675	NODE_8_length_76428_cov_33.8087_44814+288	CDS	hypothetical protein		64456faa61304e6fa4e9477fb427ac35
fig|2005473.102.peg.676	NODE_8_length_76428_cov_33.8087_45132+690	CDS	NAD-dependent protein deacetylase of SIR2 family		8692e57b1b4ee0d3a8e75a0f3de7561a
fig|2005473.102.peg.677	NODE_8_length_76428_cov_33.8087_46896-981	CDS	PvuII DNA methyltransferase		043ea4124f4368dff83140350acd894c
fig|2005473.102.peg.678	NODE_8_length_76428_cov_33.8087_46931+294	CDS	hypothetical protein		6bdcaafb0a3e14b254b4be276c98cf7d
fig|2005473.102.peg.679	NODE_8_length_76428_cov_33.8087_47217+537	CDS	hypothetical protein		9d7e52cdec7a5cf76d92633d050a3245
fig|2005473.102.peg.680	NODE_8_length_76428_cov_33.8087_48385-582	CDS	Putative deoxyribonuclease YjjV		80d8b86a2424886bf0c0bd3359d963cb
fig|2005473.102.peg.681	NODE_8_length_76428_cov_33.8087_49160-807	CDS	putative S1/P1 Nuclease		1a1e73e28761261317fb4d477b1962ae
fig|2005473.102.rna.11	NODE_8_length_76428_cov_33.8087_49334+77	rna	tRNA-Pro-CGG		
fig|2005473.102.peg.682	NODE_8_length_76428_cov_33.8087_49623+1905	CDS	hypothetical protein		53753e92de12a1113f4c5f07eba50bea
fig|2005473.102.peg.683	NODE_8_length_76428_cov_33.8087_51666-129	CDS	hypothetical protein		f7b8343627a9a116dfe7f5305b9c6707
fig|2005473.102.peg.684	NODE_8_length_76428_cov_33.8087_51854+1944	CDS	Putative glycogen debranching enzyme, archaeal type, TIGR01561		5fcce688e2ba2366eac349f37db4a93c
fig|2005473.102.peg.685	NODE_8_length_76428_cov_33.8087_53837+1248	CDS	Glycosyltransferase		be2a0a47db2530ecb17411b68046d88d
fig|2005473.102.peg.686	NODE_8_length_76428_cov_33.8087_55096+1452	CDS	Alpha-amylase (EC 3.2.1.1)		be77e39d86785de3638725504a468b5f
fig|2005473.102.peg.687	NODE_8_length_76428_cov_33.8087_56692-132	CDS	hypothetical protein		235af62e5f0dc15f30ef6790b4f4c981
fig|2005473.102.peg.688	NODE_8_length_76428_cov_33.8087_56704+477	CDS	hypothetical protein		7beba6588cfc4d0026befb626cdeaa25
fig|2005473.102.peg.689	NODE_8_length_76428_cov_33.8087_57344+1320	CDS	NADP-specific glutamate dehydrogenase (EC 1.4.1.4)		2b0cb9c68ff88592eba166c44bfbaa82
fig|2005473.102.peg.690	NODE_8_length_76428_cov_33.8087_58830+1116	CDS	hypothetical protein		7efc396d7e3e41e4fbbc846a94575e80
fig|2005473.102.peg.691	NODE_8_length_76428_cov_33.8087_60922-945	CDS	hypothetical protein		579ab0b30373091638ea12b13e5809d8
fig|2005473.102.peg.692	NODE_8_length_76428_cov_33.8087_62291-1344	CDS	Glucose-6-phosphate isomerase (EC 5.3.1.9)		6885ad812d18484b20dbfee22fb5925a
fig|2005473.102.peg.693	NODE_8_length_76428_cov_33.8087_62630-204	CDS	Membrane protein insertion efficiency factor YidD		ef52a980f2b4e7918c1e4489f0751dce
fig|2005473.102.peg.694	NODE_8_length_76428_cov_33.8087_63100-435	CDS	hypothetical protein		27270bb499344a085e0713a1c5b89cae
fig|2005473.102.peg.695	NODE_8_length_76428_cov_33.8087_63923-807	CDS	Uroporphyrinogen-III synthase (EC 4.2.1.75)		0953c6d3d3d7211bb2db4a9bffb3ec72
fig|2005473.102.peg.696	NODE_8_length_76428_cov_33.8087_64803-876	CDS	hypothetical protein		fb56ea9d6c9574a17e2f95415f058769
fig|2005473.102.peg.697	NODE_8_length_76428_cov_33.8087_66686-1839	CDS	Sodium-dependent phosphate transporter		a44a05ff88bd80f93f286a9187b4550c
fig|2005473.102.peg.698	NODE_8_length_76428_cov_33.8087_66909+1641	CDS	hypothetical protein		eeb397a46fb8d3879d84dfd0809af1c1
fig|2005473.102.peg.699	NODE_8_length_76428_cov_33.8087_68679+735	CDS	hypothetical protein		88feab0816c0cd75e9e5aea00ca9adec
fig|2005473.102.peg.700	NODE_8_length_76428_cov_33.8087_69423+882	CDS	hypothetical protein		9a93fe7e2081255cdc1abe21e95ae26d
fig|2005473.102.peg.701	NODE_8_length_76428_cov_33.8087_70313+1656	CDS	hypothetical protein		c58cf315205ff377a85fdccb0ca90982
fig|2005473.102.peg.702	NODE_8_length_76428_cov_33.8087_72041+807	CDS	hypothetical protein		727c292f50b54ae33975ffd60840b95b
