feature_id	location	type	function	aliases	protein_md5
fig|2005473.105.peg.376	NODE_1_length_574855_cov_1148.649749_442250+1692	CDS	Putative carboxy-terminal processing protease (EC 3.4.21.102)		21bc5963bc09a2b741bba5ee71f102eb
fig|2005473.105.peg.377	NODE_1_length_574855_cov_1148.649749_443945+3345	CDS	Transcription-repair coupling factor		1deb1c9eaef912c78d5d07290ccfc0a9
fig|2005473.105.peg.378	NODE_1_length_574855_cov_1148.649749_448027-735	CDS	hypothetical protein		ab3e40b18809653c9edbe6a8e26d6f39
fig|2005473.105.peg.379	NODE_1_length_574855_cov_1148.649749_449359-1236	CDS	L-serine dehydratase, beta subunit (EC 4.3.1.17) / L-serine dehydratase, alpha subunit (EC 4.3.1.17)		a48e9c1f341a31a2a25a3820aeca5cad
fig|2005473.105.peg.380	NODE_1_length_574855_cov_1148.649749_452807-3405	CDS	hypothetical protein		ff8bee15b60604590cdea6dd30039d36
fig|2005473.105.peg.381	NODE_1_length_574855_cov_1148.649749_453412+924	CDS	hypothetical protein		f61e86b32a397cbfe9f80d820471760c
fig|2005473.105.peg.382	NODE_1_length_574855_cov_1148.649749_454392+1617	CDS	hypothetical protein		c28e0991360a9b5d9e83971f08ef9150
fig|2005473.105.peg.383	NODE_1_length_574855_cov_1148.649749_456001+858	CDS	hypothetical protein		e85599086d743840d13b6c926cab485f
fig|2005473.105.peg.384	NODE_1_length_574855_cov_1148.649749_457351-507	CDS	hypothetical protein		9bd2738561a4ad11f39700ba94bb96b7
fig|2005473.105.peg.385	NODE_1_length_574855_cov_1148.649749_458071-552	CDS	Reverse rubrerythrin		5ebc4e32aed737b54a4b68fb6379799c
fig|2005473.105.peg.386	NODE_1_length_574855_cov_1148.649749_458543-429	CDS	hypothetical protein		b2c77d3302ebde3313cd78f67c1b5c8b
fig|2005473.105.peg.387	NODE_1_length_574855_cov_1148.649749_459908-1188	CDS	Serine palmitoyltransferase (EC 2.3.1.50)		f090fcaaa6ab893454c27a39e89f340a
fig|2005473.105.peg.388	NODE_1_length_574855_cov_1148.649749_460980-948	CDS	hypothetical protein		a04937ef1271ff6417b7ce628e8b1f8a
fig|2005473.105.peg.389	NODE_1_length_574855_cov_1148.649749_461206-132	CDS	hypothetical protein		4ba858ed0b92032182cae49af778a350
fig|2005473.105.peg.390	NODE_1_length_574855_cov_1148.649749_464121-2919	CDS	Zinc protease CHU_1230, M16 family		011aebf45b74a748e0ea4a7bd3dec6de
fig|2005473.105.peg.391	NODE_1_length_574855_cov_1148.649749_464346+744	CDS	hypothetical protein		04124f1f6abf208dcbebbd0a3c10f664
fig|2005473.105.peg.392	NODE_1_length_574855_cov_1148.649749_465305+1221	CDS	hypothetical protein		84462f89cdb2270b810c34fa07c1ec38
fig|2005473.105.peg.393	NODE_1_length_574855_cov_1148.649749_468441-1911	CDS	Putative cytochrome C-type biogenesis protein		a2f5cab70b5160e2a4bfc4bb581c4896
fig|2005473.105.peg.394	NODE_1_length_574855_cov_1148.649749_469624-1197	CDS	uncharacterized domain / RidA/YER057c/UK114 superfamily, group 5		fdc91b474ead47778d6f7c39ab4c0b61
fig|2005473.105.peg.395	NODE_1_length_574855_cov_1148.649749_470327-717	CDS	hypothetical protein		4140e6779824848e7b083dc959ec01e7
fig|2005473.105.peg.396	NODE_1_length_574855_cov_1148.649749_471541-1215	CDS	hypothetical protein		1299258814a1a22757dfe5002d3bbc81
fig|2005473.105.peg.397	NODE_1_length_574855_cov_1148.649749_473010-1437	CDS	Probable thiol oxidoreductase with 2 cytochrome c heme-binding sites		d6d75a72e858df18b5817c916adec93d
fig|2005473.105.peg.398	NODE_1_length_574855_cov_1148.649749_474176-1158	CDS	Iron-regulated protein A precursor		d3cf7f55eb216ac0b8612a4a68b24fd6
fig|2005473.105.peg.399	NODE_1_length_574855_cov_1148.649749_475527-1314	CDS	hypothetical protein		ef5e32c955c28d327112123d2fa8aca1
fig|2005473.105.peg.400	NODE_1_length_574855_cov_1148.649749_475632+90	CDS	hypothetical protein		f124007b4713cc7adbeba24eb2af4e75
fig|2005473.105.peg.401	NODE_1_length_574855_cov_1148.649749_475788+1215	CDS	Endo-1,4-beta-xylanase (EC 3.2.1.8)		dc7ad1fba0f1a7909d103a653cbd15f9
fig|2005473.105.peg.402	NODE_1_length_574855_cov_1148.649749_477098+1116	CDS	DNA recombination and repair protein RecF		9593bed09de8caff8c861450f7c4be20
fig|2005473.105.peg.403	NODE_1_length_574855_cov_1148.649749_478200+291	CDS	hypothetical protein		83f5eb1970b2a23e49958ee8085302da
fig|2005473.105.peg.404	NODE_1_length_574855_cov_1148.649749_478623+1422	CDS	Efflux transport system, outer membrane factor (OMF) lipoprotein		922fdb681a5d581c241ab7aaae6e8ead
fig|2005473.105.peg.405	NODE_1_length_574855_cov_1148.649749_480073+1122	CDS	RND efflux system, membrane fusion protein		e4e1f85421995092694eaffcc08774ae
fig|2005473.105.peg.406	NODE_1_length_574855_cov_1148.649749_481214+3177	CDS	RND efflux system, inner membrane transporter		fc4ffacf5f034cc41513e758c02ac0e5
fig|2005473.105.peg.407	NODE_1_length_574855_cov_1148.649749_484554+1221	CDS	hypothetical protein		3ec6bf3e899e7fb8dc0fc22b22ffe908
fig|2005473.105.peg.408	NODE_1_length_574855_cov_1148.649749_485784+204	CDS	hypothetical protein		c5fb9566cec782417767f843e33cb0b8
fig|2005473.105.peg.409	NODE_1_length_574855_cov_1148.649749_486064+4050	CDS	Periplasmic ligand-binding sensor domain COG3292 / BaeS-type histidine kinase / OmpR-type DNA-binding response regulator		364417f729150f19a0a1697cf34e8b5b
fig|2005473.105.peg.410	NODE_1_length_574855_cov_1148.649749_490363+3006	CDS	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family		d5ed84ecd43005ddef2f6732ca66152c
fig|2005473.105.peg.411	NODE_1_length_574855_cov_1148.649749_493389+1740	CDS	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family		3d3fe2c80b075748802eccc42f25a967
fig|2005473.105.peg.412	NODE_1_length_574855_cov_1148.649749_495258+1491	CDS	O-Glycosyl hydrolase family 30		1616547ceee829c4455fae2ba8a825b4
fig|2005473.105.peg.413	NODE_1_length_574855_cov_1148.649749_496833+342	CDS	hypothetical protein		bde2538363aa1856d888f243ddd6a4bb
fig|2005473.105.peg.414	NODE_1_length_574855_cov_1148.649749_498995-1608	CDS	Phosphoenolpyruvate carboxykinase [ATP] (EC 4.1.1.49)		69e5d30dbb5897e79fc1fc11d7ea43f2
fig|2005473.105.peg.415	NODE_1_length_574855_cov_1148.649749_500246-1068	CDS	hypothetical protein		c6d64613a8a8d9671ba00aa4e9912cb3
fig|2005473.105.peg.416	NODE_1_length_574855_cov_1148.649749_501846-1569	CDS	hypothetical protein		0d90e6d1bd6bf822155c672501c4c915
fig|2005473.105.peg.417	NODE_1_length_574855_cov_1148.649749_502611-756	CDS	hypothetical protein		1fdbda33e44069a39f664d3e210b8bcc
fig|2005473.105.peg.418	NODE_1_length_574855_cov_1148.649749_504022-1389	CDS	GldJ		5d83b8cacc8dbd54d4961bb1214ff7fc
fig|2005473.105.peg.419	NODE_1_length_574855_cov_1148.649749_505058-978	CDS	hypothetical protein		be48a172c783f8657a9dbb308f3b1990
fig|2005473.105.peg.420	NODE_1_length_574855_cov_1148.649749_505796-735	CDS	hypothetical protein		dbeacdb421f21da2417392404e786891
fig|2005473.105.peg.421	NODE_1_length_574855_cov_1148.649749_506596-750	CDS	hypothetical protein		a2e523485b8137551be152c502057554
fig|2005473.105.peg.422	NODE_1_length_574855_cov_1148.649749_507186-486	CDS	Acetyltransferase, GNAT family		e191edd17af67c15600205738764a625
fig|2005473.105.peg.423	NODE_1_length_574855_cov_1148.649749_507388+1107	CDS	4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262)		61b9c4a495fa7d22a0f8898077b4dad8
fig|2005473.105.peg.424	NODE_1_length_574855_cov_1148.649749_508517+711	CDS	putative bacterial transferase hexapeptide repeat:ADP-glucose pyrophosphorylase		236389dc57b6749f315410a07a4a7642
fig|2005473.105.peg.425	NODE_1_length_574855_cov_1148.649749_509277+864	CDS	hypothetical protein		5fdf9f2bd2a25a969ff4fdad47ea16bd
fig|2005473.105.peg.426	NODE_1_length_574855_cov_1148.649749_510146+957	CDS	hypothetical protein		14ed32e08469a19ce18a0a9ffcd54722
fig|2005473.105.peg.427	NODE_1_length_574855_cov_1148.649749_511089+708	CDS	hypothetical protein		6b88691794915d7efb754c1c0d616eb2
fig|2005473.105.peg.428	NODE_1_length_574855_cov_1148.649749_512045+1308	CDS	Inositol-1-phosphate synthase (EC 5.5.1.4)		a2304f3d0801f4a1f7b1d6ca6f28a780
fig|2005473.105.peg.429	NODE_1_length_574855_cov_1148.649749_514874-1425	CDS	hypothetical protein		f96a5ae96e8d1c2ac56e4fa731af3290
fig|2005473.105.rna.11	NODE_1_length_574855_cov_1148.649749_515190-77	rna	tRNA-Asn-GTT		
fig|2005473.105.peg.430	NODE_1_length_574855_cov_1148.649749_515924-573	CDS	hypothetical protein		c62ea32ce619cab1ed93bfe53877d74f
fig|2005473.105.peg.431	NODE_1_length_574855_cov_1148.649749_516282-246	CDS	Putative surface protein		792814b3d9afb73fb5aaefc13cf540f9
fig|2005473.105.peg.432	NODE_1_length_574855_cov_1148.649749_516707+357	CDS	hypothetical protein		212784a0184c54eb39f5dd156caeec64
fig|2005473.105.rna.12	NODE_1_length_574855_cov_1148.649749_517567-76	rna	tRNA-Lys-CTT		
fig|2005473.105.peg.433	NODE_1_length_574855_cov_1148.649749_517799+651	CDS	MarC family integral membrane protein		a06bec1b303ed309119c9750f96ed5f6
fig|2005473.105.peg.434	NODE_1_length_574855_cov_1148.649749_519143-675	CDS	Putative preQ0 transporter YhhQ		f093b0cbffe2530351f32bf25c036513
fig|2005473.105.peg.435	NODE_1_length_574855_cov_1148.649749_519548-219	CDS	hypothetical protein		d0ad98eb4a8d66dcfb97e12ed3ae3abb
fig|2005473.105.peg.436	NODE_1_length_574855_cov_1148.649749_520871-1311	CDS	Exodeoxyribonuclease VII large subunit (EC 3.1.11.6)		e97165ad4a66c9c0c6702e8b70613d82
fig|2005473.105.peg.437	NODE_1_length_574855_cov_1148.649749_521512-645	CDS	hypothetical protein		58f2bf8c727e0a841ae7f39519061e21
fig|2005473.105.peg.438	NODE_1_length_574855_cov_1148.649749_523308-1776	CDS	DEAD-box ATP-dependent RNA helicase DeaD (= CshA) (EC 3.6.4.13)		b1f1c5e803d63cb3892fd60595919507
fig|2005473.105.peg.439	NODE_1_length_574855_cov_1148.649749_524678-1317	CDS	GTP-binding protein EngA		32a0d7837a40556696a398a1763d1dce
fig|2005473.105.peg.440	NODE_1_length_574855_cov_1148.649749_525767-960	CDS	hypothetical protein		67d192275d2b265302f6cdc7f4e10a3f
fig|2005473.105.peg.441	NODE_1_length_574855_cov_1148.649749_528105-2265	CDS	3'-to-5' exoribonuclease RNase R		603c13a2d28131e5992725e09b2e86bc
fig|2005473.105.peg.442	NODE_1_length_574855_cov_1148.649749_530094-1932	CDS	DNA gyrase subunit B (EC 5.99.1.3)		d9fe3d79b883bad1959be7fcfd844ed3
fig|2005473.105.rna.13	NODE_1_length_574855_cov_1148.649749_530390+77	rna	tRNA-Pro-GGG		
fig|2005473.105.peg.443	NODE_1_length_574855_cov_1148.649749_531437-891	CDS	Two-component system sensor histidine kinase		da06ad9436cacc42e27f2eebfc1171b9
fig|2005473.105.peg.444	NODE_1_length_574855_cov_1148.649749_534175-2706	CDS	Two-component system sensor histidine kinase		b424abfec87473c4f7174e57c0a378fe
fig|2005473.105.peg.445	NODE_1_length_574855_cov_1148.649749_534516+237	CDS	hypothetical protein		270fca73cdd56b395183ef10ee55d49a
fig|2005473.105.peg.446	NODE_1_length_574855_cov_1148.649749_536129-1335	CDS	hypothetical protein		a50ed1ff8c3f96887d6ecdc8a9640425
fig|2005473.105.peg.447	NODE_1_length_574855_cov_1148.649749_536243+933	CDS	hypothetical protein		b58e7c62f1f8bca187e56924a7365676
fig|2005473.105.peg.448	NODE_1_length_574855_cov_1148.649749_538377-1173	CDS	NADH-dependent butanol dehydrogenase A (EC 1.1.1.-)		8d50317d698c2a4057f8b0825be4e631
fig|2005473.105.peg.449	NODE_1_length_574855_cov_1148.649749_540500-2085	CDS	Inner membrane protein translocase and chaperone YidC, long form		48c6b4e8b003ef90fbac07da2a327b62
fig|2005473.105.peg.450	NODE_1_length_574855_cov_1148.649749_542128-1614	CDS	CTP synthase (EC 6.3.4.2)		1332b638b7cafbc5020833015cc5518c
fig|2005473.105.peg.451	NODE_1_length_574855_cov_1148.649749_543537-1281	CDS	O-acetylhomoserine sulfhydrylase (EC 2.5.1.49) @ O-succinylhomoserine sulfhydrylase (EC 2.5.1.48)		13731c288766fb4b7138be0bd1dbe3aa
fig|2005473.105.peg.452	NODE_1_length_574855_cov_1148.649749_543738+456	CDS	RNA polymerase ECF-type sigma factor		47cbab57f0ff98b783b1f39510724df5
fig|2005473.105.peg.453	NODE_1_length_574855_cov_1148.649749_544197+507	CDS	hypothetical protein		45df21164c6ee63d0ced410fa70b9bc4
fig|2005473.105.peg.454	NODE_1_length_574855_cov_1148.649749_544734+477	CDS	hypothetical protein		8e8e8c4561aab808641bc5b569f6629a
fig|2005473.105.peg.455	NODE_1_length_574855_cov_1148.649749_546439-1014	CDS	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, beta subunit (EC 1.2.7.-)		66870847cb1ae908fbbfebe83826349f
fig|2005473.105.peg.456	NODE_1_length_574855_cov_1148.649749_548299-1848	CDS	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, gamma subunit (EC 1.2.7.-) / 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, alpha subunit (EC 1.2.7.-)		58c36c8c1381d0c3c2888ea09661f8ef
fig|2005473.105.peg.457	NODE_1_length_574855_cov_1148.649749_548417+240	CDS	hypothetical protein		2367300cd8042a819e100afb1fea4c60
fig|2005473.105.peg.458	NODE_1_length_574855_cov_1148.649749_550098-1362	CDS	Dihydroorotase (EC 3.5.2.3)		2dad04c3d63341b4120b2e5a1bca0077
fig|2005473.105.peg.459	NODE_1_length_574855_cov_1148.649749_550872-762	CDS	Dolichol-phosphate mannosyltransferase		395bcee1d3b5df69e4c42b4c86cc18d2
fig|2005473.105.peg.460	NODE_1_length_574855_cov_1148.649749_552123-1194	CDS	Aspartate aminotransferase (EC 2.6.1.1)		994df5763fb2524ab2373fb9f91e8dc4
fig|2005473.105.peg.461	NODE_1_length_574855_cov_1148.649749_552283+2448	CDS	hypothetical protein		d7aeba1c03d174c9553aa41e1fbdc40e
fig|2005473.105.peg.462	NODE_1_length_574855_cov_1148.649749_554858+219	CDS	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family		0d88b1c603f5c1662635b3901e17b75e
fig|2005473.105.peg.463	NODE_1_length_574855_cov_1148.649749_555109+2676	CDS	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family		a7c698e398da9d55d3f16227c62e6910
fig|2005473.105.peg.464	NODE_1_length_574855_cov_1148.649749_557805+1629	CDS	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family		bb702d79f370b1a4c32d1a069cba4940
fig|2005473.105.peg.465	NODE_1_length_574855_cov_1148.649749_559461+2469	CDS	alpha-xylosidase (EC 3.2.1.177)		95aa54de0e8840420702e74af62616f1
fig|2005473.105.rna.14	NODE_1_length_574855_cov_1148.649749_562134-73	rna	tRNA-Pro-CGG		
fig|2005473.105.peg.466	NODE_1_length_574855_cov_1148.649749_562398+2028	CDS	hypothetical protein		142fbc6b8a9e386aed853e87e49a2a13
fig|2005473.105.peg.467	NODE_1_length_574855_cov_1148.649749_564439+840	CDS	hypothetical protein		b6b573c12c0f916e69673c4ec362651d
fig|2005473.105.peg.468	NODE_1_length_574855_cov_1148.649749_565269+573	CDS	16S rRNA (guanine(966)-N(2))-methyltransferase (EC 2.1.1.171)		35223cdf214df770c1a91c5fcc840351
fig|2005473.105.peg.469	NODE_1_length_574855_cov_1148.649749_565913+945	CDS	Serine acetyltransferase (EC 2.3.1.30)		c053aa3d6b719f4da03d8f3192d76986
fig|2005473.105.peg.470	NODE_1_length_574855_cov_1148.649749_566857+1548	CDS	23S rRNA (guanine(2445)-N(2))-methyltransferase (EC 2.1.1.173)		d8e31f5be902bd9df4044b8ce15994fc
fig|2005473.105.peg.471	NODE_1_length_574855_cov_1148.649749_568433+1290	CDS	Phosphoribosylamine--glycine ligase (EC 6.3.4.13)		8a363adc54c5d2f57fbd7f3d704a9957
fig|2005473.105.peg.472	NODE_1_length_574855_cov_1148.649749_569735+981	CDS	hypothetical protein		f5b5dff29df07ef8d1abeb344ecd51c4
fig|2005473.105.peg.473	NODE_1_length_574855_cov_1148.649749_570712+1020	CDS	Erythronate-4-phosphate dehydrogenase (EC 1.1.1.290)		bdabd35fb1855f4cf3df3f7b05739b77
fig|2005473.105.peg.474	NODE_1_length_574855_cov_1148.649749_572078-363	CDS	hypothetical protein		1172f1d98910a366856dc2d0e2afb6cb
fig|2005473.105.peg.475	NODE_1_length_574855_cov_1148.649749_572846-762	CDS	hypothetical protein		42bcff57cadb2a30fe49c11aa3fe66b7
fig|2005473.105.peg.476	NODE_1_length_574855_cov_1148.649749_573685-834	CDS	hypothetical protein		a0f173c7ce5adfccc51d15188501e332
fig|2005473.105.peg.477	NODE_1_length_574855_cov_1148.649749_574626-879	CDS	hypothetical protein		027b2826033d414b747ad270a8c57386
fig|2005473.105.peg.478	NODE_1_length_574855_cov_1148.649749_574750+105	CDS	hypothetical protein		a11b1053be24ad69770175f9f820fffb
fig|2005473.105.peg.479	NODE_2_length_568695_cov_1095.558682_120+1458	CDS	5'-nucleotidase (EC 3.1.3.5)		31b57e325451e16506eee0db36c0373a
fig|2005473.105.peg.480	NODE_2_length_568695_cov_1095.558682_1587+2973	CDS	beta-glycosyl hydrolase / Uncharacterized esterase		fdd660a4b1373da9e65996322f71425e
fig|2005473.105.peg.481	NODE_2_length_568695_cov_1095.558682_4674+1335	CDS	NADP-specific glutamate dehydrogenase (EC 1.4.1.4)		81c4cc8d106fa57fb4292d6ade4e035d
fig|2005473.105.peg.482	NODE_2_length_568695_cov_1095.558682_6779-666	CDS	Nitroreductase family protein		5b9f5612ea5d771377a835f35cfdd54e
fig|2005473.105.peg.483	NODE_2_length_568695_cov_1095.558682_7749-879	CDS	OmpA domain protein		8a9530f5bca221ef629fde142d6a1ac0
fig|2005473.105.rna.15	NODE_2_length_568695_cov_1095.558682_8109+76	rna	tRNA-Lys-TTT		
fig|2005473.105.peg.484	NODE_2_length_568695_cov_1095.558682_8306+1203	CDS	Integrase		48bd8c2afa88bd3bbd5ea04345dc93a7
fig|2005473.105.peg.485	NODE_2_length_568695_cov_1095.558682_9852+921	CDS	hypothetical protein		9e2ec37448ba617dc5f5a44f74d6de93
fig|2005473.105.peg.486	NODE_2_length_568695_cov_1095.558682_12651-1809	CDS	hypothetical protein		320f5910de369d85e9e94f60a86100fc
fig|2005473.105.peg.487	NODE_2_length_568695_cov_1095.558682_13413+1071	CDS	hypothetical protein		e7a792b65acdeefecd1e5fbfd7b35591
fig|2005473.105.peg.488	NODE_2_length_568695_cov_1095.558682_14592+450	CDS	UPF0758 family protein		3c69922dc8da7d47b5e9b40751692d95
fig|2005473.105.peg.489	NODE_2_length_568695_cov_1095.558682_15524-144	CDS	hypothetical protein		6fc61994a4af454fab5cf5dc0e847828
fig|2005473.105.peg.490	NODE_2_length_568695_cov_1095.558682_15620+186	CDS	hypothetical protein		5d6dd7991c0b34a62c7122ed006c6685
fig|2005473.105.peg.491	NODE_2_length_568695_cov_1095.558682_15833+324	CDS	hypothetical protein		d6efc339b3e7a20f578a442aefbbb7d3
fig|2005473.105.peg.492	NODE_2_length_568695_cov_1095.558682_16169+291	CDS	hypothetical protein		6d1e7fd191f63444fe9604af0eaa1fc2
fig|2005473.105.peg.493	NODE_2_length_568695_cov_1095.558682_16768-138	CDS	hypothetical protein		5d69bb78878770bd83975e648e3cfab1
fig|2005473.105.peg.494	NODE_2_length_568695_cov_1095.558682_16800+321	CDS	hypothetical protein		20498674fadf639317b966af971e3cad
fig|2005473.105.peg.495	NODE_2_length_568695_cov_1095.558682_17243+822	CDS	hypothetical protein		4a0990f54d5ae6d5d9d304e909ad9949
fig|2005473.105.peg.496	NODE_2_length_568695_cov_1095.558682_18084+564	CDS	hypothetical protein		307723b94889f76b57bf76cf43d80ba2
fig|2005473.105.peg.497	NODE_2_length_568695_cov_1095.558682_18792+759	CDS	hypothetical protein		d646c3e65905994a44d42874c1122a37
fig|2005473.105.rna.16	NODE_2_length_568695_cov_1095.558682_19753+74	rna	tRNA-Pseudo-TTT		
fig|2005473.105.peg.498	NODE_2_length_568695_cov_1095.558682_20487-567	CDS	hypothetical protein		cfb5871c947d9218d92dab80650aa441
fig|2005473.105.peg.499	NODE_2_length_568695_cov_1095.558682_20974-504	CDS	hypothetical protein		594076a53de6bee1f7c37ae2285117f5
fig|2005473.105.peg.500	NODE_2_length_568695_cov_1095.558682_21843-912	CDS	hypothetical protein		d3326a3ac04bdeb83c24827a95566724
fig|2005473.105.peg.501	NODE_2_length_568695_cov_1095.558682_22157-195	CDS	hypothetical protein		8fdc1ceb457d43206d655e35121b3c15
fig|2005473.105.peg.502	NODE_2_length_568695_cov_1095.558682_22388-174	CDS	hypothetical protein		72b189756af7c0255f36d19fce43600b
fig|2005473.105.peg.503	NODE_2_length_568695_cov_1095.558682_22715-228	CDS	hypothetical protein		8011dfe08069024f40c9370ca90b451c
fig|2005473.105.peg.504	NODE_2_length_568695_cov_1095.558682_22714+147	CDS	hypothetical protein		bcd7a8ae54b0b627186f4fe2f5a08893
fig|2005473.105.peg.505	NODE_2_length_568695_cov_1095.558682_24003-1017	CDS	Transcriptional regulator, YafY family		8a10269f008c8b66b664849b73be65b3
fig|2005473.105.peg.506	NODE_2_length_568695_cov_1095.558682_30155-6150	CDS	hypothetical protein		9e12878250d37609f1f6c2df80ff981a
fig|2005473.105.peg.507	NODE_2_length_568695_cov_1095.558682_33349-3198	CDS	hypothetical protein		4b3da36bbb33fd50da36de174f897efb
fig|2005473.105.peg.508	NODE_2_length_568695_cov_1095.558682_35008-1461	CDS	hypothetical protein		c8945d55ca6816efdfad3e2d0f33e176
fig|2005473.105.peg.509	NODE_2_length_568695_cov_1095.558682_35304-120	CDS	hypothetical protein		212762b1bc94b2fcb8bbcfc91a48e639
fig|2005473.105.peg.510	NODE_2_length_568695_cov_1095.558682_36774-1341	CDS	hypothetical protein		9764d541516792a596040864d3357b26
fig|2005473.105.peg.511	NODE_2_length_568695_cov_1095.558682_37058-288	CDS	hypothetical protein		ba4266cfb05fe8be3bfbbe3a3c5b86a6
fig|2005473.105.peg.512	NODE_2_length_568695_cov_1095.558682_38925-1413	CDS	Uncharacterized protein BT3327		0d8c15531a5cc6ee60b5f89d60914485
fig|2005473.105.peg.513	NODE_2_length_568695_cov_1095.558682_40326-1362	CDS	Integrase IntN1		fdf3fac1f14fffe7f4b739426bc85aea
fig|2005473.105.peg.514	NODE_2_length_568695_cov_1095.558682_40431+387	CDS	hypothetical protein		c74385582a0cec82e2e85c7867f4ee76
fig|2005473.105.peg.515	NODE_2_length_568695_cov_1095.558682_41131+1236	CDS	Tyrosine type site-specific recombinase		963eea5a6f77af75e025e76984ad85c4
fig|2005473.105.peg.516	NODE_2_length_568695_cov_1095.558682_42723-294	CDS	hypothetical protein		d914f99c8300d4abaa788c639957e9b6
fig|2005473.105.peg.517	NODE_2_length_568695_cov_1095.558682_43004-285	CDS	hypothetical protein		07c1800dcbe512c8506b32e9ed75bd37
fig|2005473.105.peg.518	NODE_2_length_568695_cov_1095.558682_43364-126	CDS	hypothetical protein		b4f6dcf942ecc25587b959c17d3b658c
fig|2005473.105.peg.519	NODE_2_length_568695_cov_1095.558682_44963+417	CDS	hypothetical protein		ea809c22ab56fdb7f84028ff2c5e7462
fig|2005473.105.peg.520	NODE_2_length_568695_cov_1095.558682_45441+681	CDS	Two-component transcriptional response regulator, LuxR family		1b6c06651e6321355e1add48feae8eb5
fig|2005473.105.peg.521	NODE_2_length_568695_cov_1095.558682_46118+1056	CDS	hypothetical protein		ab0332fbb8c2b759c6d8075a5068f680
fig|2005473.105.peg.522	NODE_2_length_568695_cov_1095.558682_48180-1017	CDS	hypothetical protein		0e1523edf11928896e4d3b34e4fc5d74
fig|2005473.105.peg.523	NODE_2_length_568695_cov_1095.558682_48345-153	CDS	hypothetical protein		ddffe57d73c237fbc611a07137744531
fig|2005473.105.peg.524	NODE_2_length_568695_cov_1095.558682_48517+2142	CDS	hypothetical protein		5034812a02901b713f66478a47c63c21
fig|2005473.105.peg.525	NODE_2_length_568695_cov_1095.558682_50663+783	CDS	PAP2 family protein		a70dac5af5fda336c88dd2c4ef954b44
fig|2005473.105.peg.526	NODE_2_length_568695_cov_1095.558682_51460+576	CDS	putative membrane-associated phospholipid phosphatase, PAP2 superfamily		ad32ef7c5948e71a6517ab875655ab1b
fig|2005473.105.peg.527	NODE_2_length_568695_cov_1095.558682_52016+369	CDS	Diacylglycerol kinase (EC 2.7.1.107)		4fac7cf0fbf88cc3846fb250c15ae7ef
fig|2005473.105.peg.528	NODE_2_length_568695_cov_1095.558682_52474+1275	CDS	hypothetical protein		8af699b426ce0cf8c44ebb3a79dac549
fig|2005473.105.peg.529	NODE_2_length_568695_cov_1095.558682_54108+1248	CDS	Uncharacterized ATPase, AAA superfamily		ca212fd27bfc02e906c9519f5f7c04f0
fig|2005473.105.peg.530	NODE_2_length_568695_cov_1095.558682_55359+1713	CDS	hypothetical protein		fb2046f7db203f6649a236895615508f
fig|2005473.105.peg.531	NODE_2_length_568695_cov_1095.558682_57616-114	CDS	hypothetical protein		6665047c1ae310ea3d132678af1f3997
fig|2005473.105.peg.532	NODE_2_length_568695_cov_1095.558682_58582-750	CDS	hypothetical protein		6ed68228be6014322db00749de07edb8
fig|2005473.105.peg.533	NODE_2_length_568695_cov_1095.558682_59360-714	CDS	hypothetical protein		272576a3bb64af7b67575a86847d7c4c
fig|2005473.105.peg.534	NODE_2_length_568695_cov_1095.558682_60234-783	CDS	hypothetical protein		bc5a5d9b6be13ed504a1d4d31fb0820a
fig|2005473.105.peg.535	NODE_2_length_568695_cov_1095.558682_61113-870	CDS	hypothetical protein		162629feb20a2cf115e14c2846613b26
fig|2005473.105.peg.536	NODE_2_length_568695_cov_1095.558682_63873-2664	CDS	FIG00647261: hypothetical protein		c2a6f9c3dbc3dc9688900e1866dd60c2
fig|2005473.105.peg.537	NODE_2_length_568695_cov_1095.558682_65812-1938	CDS	Type III restriction-modification system methylation subunit (EC 2.1.1.72)		ebd0be55345ccb05e461870a380f5150
fig|2005473.105.peg.538	NODE_2_length_568695_cov_1095.558682_66397-375	CDS	hypothetical protein		b4665cd1ef2b29893ef0515b138dc2df
fig|2005473.105.peg.539	NODE_2_length_568695_cov_1095.558682_66891-498	CDS	hypothetical protein		f436e8028237b282c92212bc0fa2ebb4
fig|2005473.105.peg.540	NODE_2_length_568695_cov_1095.558682_67206+2397	CDS	TonB-dependent receptor		cd1d5787679ef41612294e41c9007381
fig|2005473.105.peg.541	NODE_2_length_568695_cov_1095.558682_69623+1269	CDS	putative lipoprotein		f7c7c2906b6b44494cfff7323a0221e8
fig|2005473.105.peg.542	NODE_2_length_568695_cov_1095.558682_70975+903	CDS	Sirohydrochlorin cobaltochelatase CbiK (EC 4.99.1.3) @ Sirohydrochlorin ferrochelatase activity of CbiK (EC 4.99.1.4)		7c364d4aaa4bfe60d9f65cc294b13b5d
